work_package,split_name,split_sha256,git_sha,run_id,arch,recipe_actual,variant,provenance_tag,ckpt_sha256,condition_id,stage,n_images,norm_p50,norm_p90,norm_p99,norm_p999,norm_max,mad_thr,count_fixed_canon,count_fixed_cal,count_mad,cos_all,cos_nosink_mad,eff_rank
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s2,624a6006447345b4fe7f9ee15cedfae3d1c36838cf2f0fe38907261f5e530daf,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0132,0.2854651277,0.2855069686,117.3891465
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,5.4305,11.61,0.261784761,0.2880280119,109.9231346
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,7.527,13.9509,0.3088382922,0.3458701225,106.9411112
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0123,0.2073904099,0.2074340385,122.249397
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.25,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,5.4486,11.7834,0.260488943,0.2879921404,109.98152
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.25,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0106,0.207924339,0.2079600252,121.9897198
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.50,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,5.4305,11.61,0.261784761,0.2880280119,109.9231346
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.50,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0123,0.2073904099,0.2074340385,122.249397
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.75,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,5.4507,11.2548,0.2739139081,0.2990827114,109.295703
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_0.75,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0214,0.2240550838,0.2241301813,121.6370278
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_1.00,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,5.4952,10.8786,0.2939720898,0.3184381666,108.2322662
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy-mixupdir,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0238,0.2544372185,0.2545218251,120.292536
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,9.6209,15.8596,0.3118593048,0.331303614,102.1281227
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,9.4766,16.1014,0.3047035486,0.3481201964,102.6384508
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.22239744,0.2223974334,120.5905621
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.25,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,8.9148,14.8136,0.3016481512,0.3213088107,102.6280268
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.25,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.2156978879,0.2156978814,120.6768457
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.50,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,9.6209,15.8596,0.3118593048,0.331303614,102.1281227
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.50,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.22239744,0.2223974334,120.5905621
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.75,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,10.6327,16.6996,0.3330189454,0.3527849962,101.078323
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_0.75,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.2431358707,0.2431358634,119.71954
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_1.00,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,11.831,17.2733,0.3624736567,0.3830003955,99.5465327
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,legacy-nomixdir,a482f5286b2c43ffa8d9f6606b1af24d06962421b808babfdd6b123a56b0f9ee,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0002,0.2745496562,0.2745499317,118.1793414
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,207a5e907fab6e3bf23abafce51b2bc55687b10ae70e65bf72c84b78fbe63c95,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,3.6768,3.25,0.1390123564,0.1417977667,130.8757987
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,207a5e907fab6e3bf23abafce51b2bc55687b10ae70e65bf72c84b78fbe63c95,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2.917,2.6551,0.1911023711,0.1940702176,124.7733258
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,207a5e907fab6e3bf23abafce51b2bc55687b10ae70e65bf72c84b78fbe63c95,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0001,0.1312702747,0.131270737,134.4981268
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,50acc743467a51828d2bf24e84f241705e33b1cf6a68a8e7f3a46413ed95d086,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,4.4233,2.8785,0.1074516192,0.1097665865,131.912871
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,50acc743467a51828d2bf24e84f241705e33b1cf6a68a8e7f3a46413ed95d086,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,3.7055,2.0827,0.2039407606,0.2060105576,123.5847884
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,50acc743467a51828d2bf24e84f241705e33b1cf6a68a8e7f3a46413ed95d086,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.001,0.1094050607,0.1094092166,135.4090394
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.1614,3.2814,0.1055828549,0.1092732297,133.8533203
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.8028,1.6336,0.2061405238,0.2076933975,124.9097951
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.1045591078,0.1045591047,137.2988425
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.25,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.3001,3.1422,0.1094430258,0.1130031009,133.4366503
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.25,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.107491923,0.1074919197,136.8608988
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.50,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.1614,3.2814,0.1055828549,0.1092732297,133.8533203
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.50,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.1045591078,0.1045591047,137.2988425
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.75,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0602,3.4237,0.1045475808,0.108326284,134.0732363
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_0.75,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0004,0.1044295178,0.1044311423,137.5379446
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_1.00,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.9859,3.5511,0.1067245077,0.1105158064,134.0826133
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s1,88f72869bae5882f6b8c0791c69ffea51ae55247276106e60d817f27e2a646ce,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.1071686386,0.1071686355,137.5725674
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.6931,2.3471,0.1563762365,0.1585606315,132.4730375
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.7111,2.5919,0.1964940681,0.1998182282,126.6114842
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.003,0.118730169,0.1187438968,137.7433
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.25,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2.1521,2.1404,0.1602058465,0.1620508246,131.8911105
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.25,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0051,0.1206791431,0.1207030332,137.2058858
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.50,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.6931,2.3471,0.1563762365,0.1585606315,132.4730375
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.50,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.003,0.118730169,0.1187438968,137.7433
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.75,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.4308,2.5995,0.154746916,0.1573034495,132.8566654
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.75,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0006,0.1194329998,0.1194352206,138.0770382
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_1.00,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.2617,2.8676,0.1556429716,0.1585383235,133.0249921
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0004,0.1227723329,0.1227735029,138.1995851
