work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,variant,stage,condition_id,diagnostic,n_pairs,n_images,gap_mean,ci_lo,ci_hi,bootstrap_resamples,bootstrap_seed,per_pair,dropped_pairs
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,cos_nosink_mad,1,10000,0.07717592008,0.07592274877,0.07844043317,10000,0,legacy-nomixdir=0.07717592008,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,eff_rank,1,10000,7.233693796,7.114490505,7.354905713,10000,0,legacy-nomixdir=7.233693796,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,norm_p50,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p50_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,norm_p90,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p90_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,norm_p99,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p99_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,norm_p999,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p999_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,norm_max,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_max_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,mad_thr,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:mad_thr_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,count_fixed_canon,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:count_fixed_canon_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,count_fixed_cal,1,10000,-5.5335,-5.5672025,-5.4994975,10000,0,legacy-nomixdir=-5.5335,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,count_mad,1,10000,-8.9968,-9.1321,-8.862595,10000,0,legacy-nomixdir=-8.9968,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,cos_all,1,10000,0.4263127348,0.4246397798,0.4280142509,10000,0,legacy-nomixdir=0.4263127348,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,cos_nosink_mad,1,10000,0.4213113287,0.4196412474,0.4229859317,10000,0,legacy-nomixdir=0.4213113287,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,hist,native,eff_rank,1,10000,-14.29813821,-14.46110091,-14.13576351,10000,0,legacy-nomixdir=-14.29813821,
