run_id,arch,recipe_actual,variant,condition_id,stage,transform,descriptor,n_images,n_images_with_exceedance,mean_n_shared_exc,mean_n_shared_nonexc,acc_exc,acc_exc_ci_lo,acc_exc_ci_hi,acc_nonexc,acc_nonexc_ci_lo,acc_nonexc_ci_hi,delta_exc_minus_nonexc,delta_ci_lo,delta_ci_hi,chance_exact,endpoint_class
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T0,l2,2000,2000,15.163,180.837,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T0,centred_l2,2000,2000,15.163,180.837,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T1,l2,2000,2000,12.053,183.947,0.4634790626,0.4540781849,0.4727505111,0.8688472634,0.8664631047,0.8711848809,-0.4053682008,-0.4142637007,-0.3964940939,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,12.053,183.947,0.462489441,0.4530871434,0.4717394825,0.8666611983,0.8642661251,0.86901784,-0.4041717573,-0.4130205341,-0.3953973482,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T1,l2,2000,2000,15.163,180.837,0.4962480489,0.4882646787,0.5044871055,0.8633471367,0.8607733618,0.8658695472,-0.3670990878,-0.3745781565,-0.3593814472,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T1,centred_l2,2000,2000,15.163,180.837,0.4890132197,0.4811029111,0.4972185335,0.8610355929,0.8584474591,0.8635818058,-0.3720223732,-0.3794635159,-0.3643101888,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8511556122,0.8487907526,0.8534949617,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8499132653,0.8475228954,0.8522883291,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T2,l2,2000,2000,11.289,170.711,0.5691133628,0.5587322764,0.5795144929,0.9012881826,0.8986549475,0.9038687667,-0.3321748198,-0.341598545,-0.3227117921,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,11.289,170.711,0.5646689401,0.5543010977,0.5750355478,0.8991651949,0.8965028582,0.9017738911,-0.3344962548,-0.3437495794,-0.3249656522,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T2,l2,2000,2000,14.291,167.709,0.6019268094,0.5925655656,0.611225544,0.8962979185,0.8936708238,0.8989165331,-0.2943711091,-0.3026816215,-0.2860773815,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T2,centred_l2,2000,2000,14.291,167.709,0.5945132868,0.585160156,0.6036741057,0.8941737476,0.8914938644,0.8968389808,-0.2996604608,-0.3079797761,-0.2914158135,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8869642857,0.8841125687,0.8897308379,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8855824176,0.8827581731,0.888365522,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T3,l2,2000,2000,10.0805,157.9195,0.5193211089,0.5085015714,0.5299360549,0.8852064409,0.8824855146,0.8879017045,-0.3658853321,-0.3758508263,-0.3559736602,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s11_out,T3,centred_l2,2000,2000,10.0805,157.9195,0.5181629425,0.507317427,0.5287384343,0.8832079874,0.8804869594,0.8859363145,-0.3650450449,-0.3750264929,-0.3551408091,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T3,l2,2000,2000,12.7195,155.2805,0.5508570168,0.5414392444,0.5602231668,0.8793830786,0.8765575582,0.8821672451,-0.3285260618,-0.3372439202,-0.319861544,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,hist,T3,centred_l2,2000,2000,12.7195,155.2805,0.5436261697,0.5342165845,0.5530517777,0.8769552642,0.8741333309,0.8797192005,-0.3333290945,-0.3420542244,-0.3246159884,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8705029762,0.8676517113,0.8732828869,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8689196429,0.8660803571,0.8717053571,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,12.053,183.947,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,12.053,183.947,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T0,l2,2000,2000,12.629,183.371,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,12.629,183.371,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,12.053,183.947,0.4634790626,0.4540781849,0.4727505111,0.8688472634,0.8664631047,0.8711848809,-0.4053682008,-0.4142637007,-0.3964940939,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,12.053,183.947,0.462489441,0.4530871434,0.4717394825,0.8666611983,0.8642661251,0.86901784,-0.4041717573,-0.4130205341,-0.3953973482,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T1,l2,2000,2000,12.629,183.371,0.4498862411,0.4413132577,0.4586981727,0.8493400011,0.8466815314,0.8519673594,-0.39945376,-0.4076159593,-0.3911779598,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,12.629,183.371,0.447138554,0.4386681907,0.4558166525,0.8477338721,0.8450811213,0.8503605526,-0.4005953181,-0.4087096662,-0.3923999961,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8454107143,0.8429896684,0.8478086735,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8437882653,0.841344324,0.8462194515,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,11.289,170.711,0.5691133628,0.5587322764,0.5795144929,0.9012881826,0.8986549475,0.9038687667,-0.3321748198,-0.341598545,-0.3227117921,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,11.289,170.711,0.5646689401,0.5543010977,0.5750355478,0.8991651949,0.8965028582,0.9017738911,-0.3344962548,-0.3437495794,-0.3249656522,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T2,l2,2000,2000,11.8785,170.1215,0.5555338543,0.5454669247,0.5654442287,0.8869421948,0.8842412635,0.8896263495,-0.3314083405,-0.3403756451,-0.3225292551,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,11.8785,170.1215,0.5501021796,0.540109399,0.5598849746,0.8853823997,0.8826869823,0.888068516,-0.3352802201,-0.3442047285,-0.3263787885,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8824697802,0.8796098214,0.8852885989,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8810604396,0.8782087225,0.8838407967,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T3,l2,2000,2000,10.0805,157.9195,0.5193211089,0.5085015714,0.5299360549,0.8852064409,0.8824855146,0.8879017045,-0.3658853321,-0.3758508263,-0.3559736602,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,2000,10.0805,157.9195,0.5181629425,0.507317427,0.5287384343,0.8832079874,0.8804869594,0.8859363145,-0.3650450449,-0.3750264929,-0.3551408091,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T3,l2,2000,2000,10.619,157.381,0.505223473,0.4951207366,0.5155894551,0.86741929,0.8645659192,0.870252092,-0.362195817,-0.3714199965,-0.3526647283,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,hist,T3,centred_l2,2000,2000,10.619,157.381,0.5006556366,0.4905051547,0.5110396835,0.8659806222,0.8630985616,0.8688434811,-0.3653249856,-0.3745099131,-0.3556879904,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8650238095,0.862139881,0.8678660714,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,term_1.00,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8634940476,0.8606011161,0.8663333333,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T0,l2,2000,2000,19.8575,176.1425,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T0,centred_l2,2000,2000,19.8575,176.1425,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T0,l2,2000,2000,18.5745,177.4255,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T0,centred_l2,2000,2000,18.5745,177.4255,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T1,l2,2000,2000,19.8575,176.1425,0.5210956907,0.5134531031,0.5286549684,0.8841829754,0.8817282251,0.8865314832,-0.3630872848,-0.3704764022,-0.3556696173,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,19.8575,176.1425,0.5203144424,0.5126853138,0.5278634237,0.8833628587,0.8808959044,0.8856933703,-0.3630484163,-0.3704313325,-0.355642623,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T1,l2,2000,2000,18.5745,177.4255,0.5024782983,0.4946455816,0.5103105569,0.8724511281,0.8698414796,0.874964391,-0.3699728298,-0.3774303786,-0.3623333475,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T1,centred_l2,2000,2000,18.5745,177.4255,0.4970198862,0.4893043567,0.5047217943,0.8707897914,0.8681565329,0.8733432276,-0.3737699052,-0.3811473532,-0.3661433611,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8541913265,0.8517142219,0.8565790816,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8527346939,0.8502653061,0.8551096939,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T2,l2,2000,2000,19.1225,162.8775,0.6239407591,0.6149376542,0.6328005994,0.9069855811,0.9042278635,0.9096204695,-0.283044822,-0.2912264517,-0.2751741586,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,19.1225,162.8775,0.6237008044,0.6146628404,0.6325502943,0.9063632924,0.9036222219,0.9089981324,-0.282662488,-0.2907878216,-0.2747456831,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T2,l2,2000,2000,18.031,163.969,0.6092366053,0.5999297236,0.6185149512,0.8999497204,0.8971137087,0.9026674381,-0.2907131151,-0.2990484651,-0.2824766846,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T2,centred_l2,2000,2000,18.031,163.969,0.6065051624,0.5971697234,0.6157438161,0.8984072345,0.8955614686,0.9011404322,-0.2919020721,-0.3002958415,-0.2835622766,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8843791209,0.8813021291,0.887343544,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8828736264,0.8798211538,0.8858214286,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T3,l2,2000,2000,17.0605,150.9395,0.5852447487,0.5761242002,0.5942465252,0.8951644049,0.8924259643,0.8978558391,-0.3099196562,-0.3183013687,-0.3015477549,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s11_out,T3,centred_l2,2000,2000,17.0605,150.9395,0.5845278007,0.5753940402,0.5935036379,0.8942905063,0.8915668818,0.8969689657,-0.3097627055,-0.3182079093,-0.3015151085,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T3,l2,2000,2000,16.0725,151.9275,0.5714377249,0.5620117686,0.580823003,0.8852190186,0.8824020394,0.8879946996,-0.3137812937,-0.3224043376,-0.3051271241,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,hist,T3,centred_l2,2000,2000,16.0725,151.9275,0.5685457067,0.5590953454,0.5779026079,0.8836811449,0.8808771153,0.8864681151,-0.3151354382,-0.3237755871,-0.3065291208,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.871202381,0.868297619,0.8740833333,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8698511905,0.8669255952,0.8726935268,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,19.8575,176.1425,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,19.8575,176.1425,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T0,l2,2000,2000,18.524,177.476,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,18.524,177.476,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,1,1,1,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,19.8575,176.1425,0.5210956907,0.5134531031,0.5286549684,0.8841829754,0.8817282251,0.8865314832,-0.3630872848,-0.3704764022,-0.3556696173,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,19.8575,176.1425,0.5203144424,0.5126853138,0.5278634237,0.8833628587,0.8808959044,0.8856933703,-0.3630484163,-0.3704313325,-0.355642623,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T1,l2,2000,2000,18.524,177.476,0.5092070371,0.5009629203,0.517474636,0.8593151965,0.8565581574,0.8620003432,-0.3501081594,-0.357925211,-0.3419824611,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,18.524,177.476,0.5054396152,0.4972764065,0.5137521228,0.8571952827,0.8544130048,0.8599081645,-0.3517556675,-0.3596020892,-0.3436002879,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8496096939,0.8470533801,0.8520944515,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8473316327,0.8447677934,0.8498061862,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,19.1225,162.8775,0.6239407591,0.6149376542,0.6328005994,0.9069855811,0.9042278635,0.9096204695,-0.283044822,-0.2912264517,-0.2751741586,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,19.1225,162.8775,0.6237008044,0.6146628404,0.6325502943,0.9063632924,0.9036222219,0.9089981324,-0.282662488,-0.2907878216,-0.2747456831,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T2,l2,2000,2000,18.0055,163.9945,0.6072116433,0.5976642817,0.6168372609,0.8923919072,0.8894803992,0.8952088136,-0.285180264,-0.2938021519,-0.2764839617,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,18.0055,163.9945,0.6065922291,0.5970480331,0.6162492534,0.891082273,0.888170853,0.893889899,-0.284490044,-0.2931111319,-0.2758105261,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8817032967,0.8785796016,0.8847088599,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.8797335165,0.8766318681,0.882739011,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T3,l2,2000,2000,17.0605,150.9395,0.5852447487,0.5761242002,0.5942465252,0.8951644049,0.8924259643,0.8978558391,-0.3099196562,-0.3183013687,-0.3015477549,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,2000,17.0605,150.9395,0.5845278007,0.5753940402,0.5935036379,0.8942905063,0.8915668818,0.8969689657,-0.3097627055,-0.3182079093,-0.3015151085,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T3,l2,2000,2000,16.113,151.887,0.5739905803,0.5641919396,0.5835938453,0.8747998405,0.8718320237,0.8776581107,-0.3008092602,-0.309690919,-0.291997692,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,hist,T3,centred_l2,2000,2000,16.113,151.887,0.5711826968,0.5615780775,0.5806882718,0.8731520643,0.8702043291,0.8760149998,-0.3019693675,-0.3107444971,-0.2931780317,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.867610119,0.8646516369,0.8705119792,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,term_1.00,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8655029762,0.8625238095,0.8684077381,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T0,l2,2000,1874,6.7775,189.2225,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T0,centred_l2,2000,1874,6.7775,189.2225,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T0,l2,2000,1554,4.096,191.904,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T0,centred_l2,2000,1554,4.096,191.904,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T0,l2,2000,175,0.215,195.785,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T0,centred_l2,2000,175,0.215,195.785,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T1,l2,2000,1874,6.7775,189.2225,0.8430300726,0.8335440281,0.8521302709,0.9659866474,0.9642105728,0.9676595727,-0.1238278047,-0.1332074742,-0.1148892722,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T1,centred_l2,2000,1874,6.7775,189.2225,0.8528154839,0.8434822516,0.8616468081,0.9666928101,0.9649807241,0.968332571,-0.114787868,-0.124109259,-0.106160701,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T1,l2,2000,1554,4.096,191.904,0.9087843366,0.8993090186,0.9179882584,0.9605038187,0.9586551079,0.9622695594,-0.05193420718,-0.06131642438,-0.04269184049,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T1,centred_l2,2000,1554,4.096,191.904,0.9039142413,0.8941624906,0.9133976578,0.9601960029,0.9583318346,0.9619830339,-0.05651977085,-0.06622638511,-0.04700201882,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T1,l2,2000,175,0.215,195.785,0.7158321995,0.6569057823,0.7733064626,0.9626528721,0.9608766535,0.9643444396,-0.2436117032,-0.3013842112,-0.1885031702,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T1,centred_l2,2000,175,0.215,195.785,0.7776643991,0.7235164399,0.8296939342,0.9635210682,0.9617656125,0.9651945023,-0.1830720073,-0.2349968218,-0.1323987001,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T2,l2,2000,1867,6.4725,175.5275,0.8603645816,0.850171786,0.8703042527,0.9602389563,0.9580490173,0.9623993485,-0.101783014,-0.1116893689,-0.09225155044,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s11_out,T2,centred_l2,2000,1867,6.4725,175.5275,0.8682194481,0.8580400202,0.8779474603,0.9609583831,0.958769888,0.9631122797,-0.09464290809,-0.1044535928,-0.08511036046,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T2,l2,2000,1576,4.046,177.954,0.9004673685,0.8888476058,0.911457925,0.9565105033,0.9542646985,0.9586858583,-0.05595947092,-0.06708868537,-0.04536476299,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,hist,T2,centred_l2,2000,1576,4.046,177.954,0.8954252824,0.8835759163,0.9067848063,0.9567232365,0.9544597283,0.9589546879,-0.06112858216,-0.07255659107,-0.05005422478,0.005102040816,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,native,s12_post_norm,T2,l2,2000,134,0.1495,181.8505,0.7815653873,0.719978678,0.8404884062,0.9576672684,0.9553875905,0.9598660789,-0.1852578737,-0.2473038775,-0.1253917932,0.005102040816,secondary
