scope,run_id,arch,recipe_actual,variant,stage,transform,descriptor,diagnostic,n,spearman_rho,mean_acc_exact,mean_diagnostic,endpoint_class
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T2,l2,count_mad_stage,2000,-0.05444886077,0.9112417582,0.004,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_s11,2000,-0.3413663583,0.9118846154,15.9485,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T2,centred_l2,count_mad_stage,2000,-0.05444943717,0.9118846154,0.004,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s11_out,T3,l2,count_mad_s11,2000,-0.3631388739,0.8958482143,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s11_out,T3,l2,count_mad_stage,2000,-0.3631388739,0.8958482143,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s11_out,T3,centred_l2,count_mad_s11,2000,-0.367131225,0.8972321429,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s11_out,T3,centred_l2,count_mad_stage,2000,-0.367131225,0.8972321429,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,hist,T3,l2,count_mad_s11,2000,-0.3664178963,0.8939970238,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,hist,T3,l2,count_mad_stage,2000,-0.2807877683,0.8939970238,14.699,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,hist,T3,centred_l2,count_mad_s11,2000,-0.369740282,0.8954255952,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,hist,T3,centred_l2,count_mad_stage,2000,-0.2853752988,0.8954255952,14.699,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T3,l2,count_mad_s11,2000,-0.3643184247,0.898235119,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T3,l2,count_mad_stage,2000,-0.06625180416,0.898235119,0.017,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_s11,2000,-0.3664694232,0.8992619048,16.136,secondary
within_checkpoint,e2r_vits_mixup_saga_s2,vit_small,mixup,saga,s12_post_norm,T3,centred_l2,count_mad_stage,2000,-0.06625352085,0.8992619048,0.017,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T0,l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T0,l2,count_mad_stage,2000,MISSING,1,3.3845,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,3.3845,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T1,l2,count_mad_s11,2000,-0.02871268826,0.9865255102,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T1,l2,count_mad_stage,2000,-0.02871268826,0.9865255102,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T1,centred_l2,count_mad_s11,2000,-0.02512544244,0.9867857143,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T1,centred_l2,count_mad_stage,2000,-0.02512544244,0.9867857143,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T1,l2,count_mad_s11,2000,-0.06512126636,0.9829719388,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T1,l2,count_mad_stage,2000,-0.0421888477,0.9829719388,3.3845,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T1,centred_l2,count_mad_s11,2000,-0.0602596295,0.9836096939,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T1,centred_l2,count_mad_stage,2000,-0.04142816866,0.9836096939,3.3845,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T1,l2,count_mad_s11,2000,-0.03422469089,0.985619898,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.985619898,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T1,centred_l2,count_mad_s11,2000,-0.0368471897,0.9860255102,1.6575,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.9860255102,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T2,l2,count_mad_s11,2000,0.04519093542,0.9725741758,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T2,l2,count_mad_stage,2000,0.04519093542,0.9725741758,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T2,centred_l2,count_mad_s11,2000,0.04336194386,0.9725934066,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T2,centred_l2,count_mad_stage,2000,0.04336194386,0.9725934066,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T2,l2,count_mad_s11,2000,0.0432930625,0.9711703297,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T2,l2,count_mad_stage,2000,-0.1646851583,0.9711703297,3.9745,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T2,centred_l2,count_mad_s11,2000,0.0492584373,0.9712335165,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T2,centred_l2,count_mad_stage,2000,-0.1579794844,0.9712335165,3.9745,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T2,l2,count_mad_s11,2000,0.03873710924,0.9727005495,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.9727005495,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T2,centred_l2,count_mad_s11,2000,0.04332953332,0.9728983516,2.0335,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.9728983516,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T3,l2,count_mad_s11,2000,0.009030792721,0.9682440476,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T3,l2,count_mad_stage,2000,0.009030792721,0.9682440476,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T3,centred_l2,count_mad_s11,2000,0.003840421444,0.9680505952,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s11_out,T3,centred_l2,count_mad_stage,2000,0.003840421444,0.9680505952,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T3,l2,count_mad_s11,2000,-0.006577204764,0.9658541667,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T3,l2,count_mad_stage,2000,-0.1777079512,0.9658541667,4.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T3,centred_l2,count_mad_s11,2000,0.003010379808,0.9657410714,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,hist,T3,centred_l2,count_mad_stage,2000,-0.1768434162,0.9657410714,4.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T3,l2,count_mad_s11,2000,0.0002177688973,0.9681458333,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.9681458333,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T3,centred_l2,count_mad_s11,2000,0.005002288759,0.9682321429,2.11,secondary
within_checkpoint,e2r_vits_nomix_saga_s1,vit_small,nomix,saga,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.9682321429,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T0,l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T0,l2,count_mad_stage,2000,MISSING,1,2.287,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,2.287,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0.008,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0.008,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T1,l2,count_mad_s11,2000,0.006614823391,0.9944719388,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T1,l2,count_mad_stage,2000,0.006614823391,0.9944719388,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T1,centred_l2,count_mad_s11,2000,0.006021957961,0.9946428571,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T1,centred_l2,count_mad_stage,2000,0.006021957961,0.9946428571,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T1,l2,count_mad_s11,2000,-0.00244923826,0.9932780612,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T1,l2,count_mad_stage,2000,0.06394143574,0.9932780612,2.287,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T1,centred_l2,count_mad_s11,2000,-0.0190774998,0.9933469388,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T1,centred_l2,count_mad_stage,2000,0.05555869916,0.9933469388,2.287,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T1,l2,count_mad_s11,2000,0.008557716222,0.9940127551,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T1,l2,count_mad_stage,2000,-0.04855362602,0.9940127551,0.008,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T1,centred_l2,count_mad_s11,2000,0.00410546341,0.9942168367,2.554,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T1,centred_l2,count_mad_stage,2000,-0.04928340439,0.9942168367,0.008,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T2,l2,count_mad_s11,2000,-0.09464078706,0.9744120879,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T2,l2,count_mad_stage,2000,-0.09464078706,0.9744120879,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T2,centred_l2,count_mad_s11,2000,-0.09677313567,0.9744093407,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T2,centred_l2,count_mad_stage,2000,-0.09677313567,0.9744093407,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T2,l2,count_mad_s11,2000,-0.09515761227,0.9721043956,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T2,l2,count_mad_stage,2000,0.04264446993,0.9721043956,2.4155,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T2,centred_l2,count_mad_s11,2000,-0.09484066786,0.9720302198,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T2,centred_l2,count_mad_stage,2000,0.0464652722,0.9720302198,2.4155,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T2,l2,count_mad_s11,2000,-0.09563282719,0.9743324176,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.9743324176,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T2,centred_l2,count_mad_s11,2000,-0.09604450751,0.9744423077,3.1605,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.9744423077,0,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T3,l2,count_mad_s11,2000,-0.100291754,0.9697232143,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T3,l2,count_mad_stage,2000,-0.100291754,0.9697232143,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T3,centred_l2,count_mad_s11,2000,-0.09672410166,0.9693005952,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s11_out,T3,centred_l2,count_mad_stage,2000,-0.09672410166,0.9693005952,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T3,l2,count_mad_s11,2000,-0.09838515338,0.966077381,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T3,l2,count_mad_stage,2000,0.03835943788,0.966077381,2.3355,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T3,centred_l2,count_mad_s11,2000,-0.09706155156,0.9658541667,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,hist,T3,centred_l2,count_mad_stage,2000,0.04372325183,0.9658541667,2.3355,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T3,l2,count_mad_s11,2000,-0.09985722613,0.9691636905,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T3,l2,count_mad_stage,2000,-0.03868498886,0.9691636905,0.0055,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T3,centred_l2,count_mad_s11,2000,-0.09995082709,0.9692827381,3.1125,secondary
within_checkpoint,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s12_post_norm,T3,centred_l2,count_mad_stage,2000,-0.0387075569,0.9692827381,0.0055,secondary
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T0,l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T0,l2,count_mad_stage,2000,MISSING,1,10.3505,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,10.3505,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0.0015,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0.0015,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T1,l2,count_mad_s11,2000,MISSING,0.848994898,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T1,l2,count_mad_stage,2000,MISSING,0.848994898,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T1,centred_l2,count_mad_s11,2000,MISSING,0.8469591837,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T1,centred_l2,count_mad_stage,2000,MISSING,0.8469591837,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T1,l2,count_mad_s11,2000,MISSING,0.8240459184,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T1,l2,count_mad_stage,2000,MISSING,0.8240459184,10.3505,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T1,centred_l2,count_mad_s11,2000,MISSING,0.8241607143,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T1,centred_l2,count_mad_stage,2000,MISSING,0.8241607143,10.3505,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T1,l2,count_mad_s11,2000,MISSING,0.8468647959,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.8468647959,0.0015,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_s11,2000,MISSING,0.8470357143,24.9685,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.8470357143,0.0015,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T2,l2,count_mad_s11,2000,MISSING,0.8695851648,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T2,l2,count_mad_stage,2000,MISSING,0.8695851648,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T2,centred_l2,count_mad_s11,2000,MISSING,0.8678241758,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T2,centred_l2,count_mad_stage,2000,MISSING,0.8678241758,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T2,l2,count_mad_s11,2000,MISSING,0.855043956,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T2,l2,count_mad_stage,2000,MISSING,0.855043956,10.511,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T2,centred_l2,count_mad_s11,2000,MISSING,0.8550824176,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T2,centred_l2,count_mad_stage,2000,MISSING,0.8550824176,10.511,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T2,l2,count_mad_s11,2000,MISSING,0.8705741758,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.8705741758,0.0025,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_s11,2000,MISSING,0.8699725275,25.291,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.8699725275,0.0025,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T3,l2,count_mad_s11,2000,MISSING,0.8478125,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T3,l2,count_mad_stage,2000,MISSING,0.8478125,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T3,centred_l2,count_mad_s11,2000,MISSING,0.8458720238,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s11_out,T3,centred_l2,count_mad_stage,2000,MISSING,0.8458720238,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T3,l2,count_mad_s11,2000,MISSING,0.8280982143,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T3,l2,count_mad_stage,2000,MISSING,0.8280982143,10.638,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T3,centred_l2,count_mad_s11,2000,MISSING,0.8282529762,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,hist,T3,centred_l2,count_mad_stage,2000,MISSING,0.8282529762,10.638,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T3,l2,count_mad_s11,2000,MISSING,0.8470714286,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.8470714286,0.0045,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_s11,2000,MISSING,0.8468125,25.397,descriptive
across_checkpoints,legacy_e2_vit_base_nomixdir_baseline,vit_base,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.8468125,0.0045,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,hist,T0,l2,count_mad_s11,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,hist,T0,l2,count_mad_stage,2000,MISSING,1,9.5685,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,14.049,descriptive
across_checkpoints,e2r_vitb_mixup_baseline_s1,vit_base,mixup,baseline,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,9.5685,descriptive
