cell,arch,recipe_actual,contrast,pair_label,pair_kind,stage,transform,descriptor,n_pairs,n_images_paired,n_images_dropped,delta_acc_exact,ci_lo,ci_hi,delta_acc_1,a_acc_exact,b_acc_exact,chance_exact,endpoint_class
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T2,centred_l2,1,2000,0,0.01487362637,0.01378846154,0.01596978022,0.01115934066,0.916739011,0.9018653846,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T2,centred_l2,1,2000,0,0.004804945055,0.003744505495,0.005865384615,0.003401098901,0.9059120879,0.9011071429,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T2,centred_l2,1,2000,0,0.01302747253,0.01193956044,0.01412912088,0.008063186813,0.9097115385,0.8966840659,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T2,centred_l2,1,2000,0,0.008848901099,0.007782967033,0.009925824176,0.00642032967,0.9084807692,0.8996318681,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T2,l2,1,2000,0,0.01236538462,0.01128839286,0.01345061813,0.007967032967,0.915467033,0.9031016484,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T2,l2,1,2000,0,0.003747252747,0.002689491758,0.004815934066,0.002090659341,0.9061098901,0.9023626374,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T2,l2,1,2000,0,0.01221978022,0.01113736264,0.01331875,0.007214285714,0.9095576923,0.8973379121,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T2,l2,1,2000,0,0.007997252747,0.006947733516,0.009068681319,0.004972527473,0.9076840659,0.8996868132,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T3,centred_l2,1,2000,0,0.007366071429,0.006199404762,0.008532738095,0.006863095238,0.8982172619,0.8908511905,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T3,centred_l2,1,2000,0,0.003913690476,0.002675595238,0.005142931548,0.003491071429,0.887452381,0.8835386905,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T3,centred_l2,1,2000,0,0.01001785714,0.008821428571,0.01121428571,0.009169642857,0.8962529762,0.886235119,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T3,centred_l2,1,2000,0,0.01469345238,0.01346428571,0.01595238095,0.01186607143,0.8954255952,0.8807321429,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T3,l2,1,2000,0,0.005610119048,0.0044375,0.006788839286,0.004125,0.8970833333,0.8914732143,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T3,l2,1,2000,0,0.002991071429,0.0017171875,0.00421733631,0.001744047619,0.8873690476,0.8843779762,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T3,l2,1,2000,0,0.008916666667,0.007720238095,0.01010126488,0.008196428571,0.8958988095,0.8869821429,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T3,l2,1,2000,0,0.01390178571,0.01266659226,0.01517269345,0.01030952381,0.8939970238,0.8800952381,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,s11_out,T1,centred_l2,1,2000,0,0.02022704082,0.01899234694,0.02151785714,0.01494132653,0.9133214286,0.8930943878,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,s11_out,T1,centred_l2,1,2000,0,-0.02736479592,-0.02877066327,-0.02592857143,-0.0155127551,0.8717678571,0.8991326531,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,s11_out,T1,centred_l2,1,2000,0,-0.02194387755,-0.02324744898,-0.02065809949,-0.01201530612,0.8842193878,0.9061632653,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,s11_out,T1,centred_l2,1,2000,0,0.01042857143,0.009239795918,0.0116377551,0.007257653061,0.9068239796,0.8963954082,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,s11_out,T1,l2,1,2000,0,0.01953061224,0.01829585459,0.02081632653,0.01423469388,0.9124285714,0.8928979592,0.005102040816,secondary
