run_id,arch,recipe_actual,variant,provenance_tag,condition_id,stage,transform,descriptor,n_images,n_shared,grid,chance_exact,chance_1,acc_exact_mean,acc_exact_ci_lo,acc_exact_ci_hi,acc_1_mean,acc_1_ci_lo,acc_1_ci_hi,mean_nn_sim,acc_exact_over_chance,endpoint_class
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8511696429,0.8475921875,0.8546517857,0.8879464286,0.8849580357,0.8909077381,0.9288241619,166.82925,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8575416667,0.8540089286,0.8609881696,0.8926011905,0.8896368304,0.8955386905,0.9527159711,168.0781667,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8621279762,0.8586457589,0.8655179315,0.8969702381,0.8940148065,0.8998422619,0.9242140617,168.9770833,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999943,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999953,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999945,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999956,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999904,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999885,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8468443878,0.8444132015,0.8492399235,0.8946454082,0.8926861607,0.8965359694,0.9437836474,165.9815,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8447244898,0.8422906888,0.8471250638,0.8926505102,0.8906836735,0.8945740434,0.9214628859,165.566,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8369285714,0.8344334821,0.8394567602,0.8848928571,0.8828341837,0.8869260204,0.9390785098,164.038,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8341479592,0.8316147959,0.8367041454,0.8814719388,0.8793953444,0.8835153699,0.9241435337,163.493,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8511556122,0.8487907526,0.8534949617,0.8993290816,0.8974182398,0.9011913265,0.9243409352,166.8265,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8499132653,0.8475228954,0.8522883291,0.8975,0.8955764668,0.8993725128,0.9039771698,166.583,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8831620879,0.8802993132,0.8859478022,0.9264148352,0.9247993132,0.9280302885,0.9713178763,173.0997692,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8809038462,0.8780328984,0.8837115385,0.9238983516,0.9222692308,0.9255138736,0.9586204123,172.6571538,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8750631868,0.8721923077,0.8778846154,0.9179175824,0.9162252747,0.9196072115,0.9683222174,171.5123846,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8724945055,0.8695796016,0.8753653846,0.9142884615,0.9125219093,0.916035783,0.9600382128,171.0089231,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8869642857,0.8841125687,0.8897308379,0.9296318681,0.9280384615,0.9312087912,0.9583674453,173.845,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8855824176,0.8827581731,0.888365522,0.9279203297,0.9263241758,0.9295164835,0.950292947,173.5741538,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8660863095,0.8632112351,0.868875,0.904139881,0.9018303571,0.9063869048,0.9580288744,169.7529167,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8641845238,0.8613184524,0.8669703125,0.9023303571,0.9000089286,0.9046250744,0.9404816277,169.3801667,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8566696429,0.85375,0.8595357887,0.894860119,0.8924970238,0.8971667411,0.9535326215,167.90725,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.853889881,0.8509760417,0.8567708333,0.8917380952,0.8893660714,0.894056622,0.9423450118,167.3624167,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8705029762,0.8676517113,0.8732828869,0.9079970238,0.9056843006,0.9102202381,0.9409444937,170.6185833,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8689196429,0.8660803571,0.8717053571,0.9060059524,0.9037348958,0.9082322917,0.9271610645,170.30825,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999943,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999953,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999935,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999955,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999901,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999893,196,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8468443878,0.8444132015,0.8492399235,0.8946454082,0.8926861607,0.8965359694,0.9437836474,165.9815,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8447244898,0.8422906888,0.8471250638,0.8926505102,0.8906836735,0.8945740434,0.9214628859,165.566,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8257193878,0.8230765306,0.8283596939,0.8757857143,0.8736324617,0.877903125,0.9404331088,161.841,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8239719388,0.821349426,0.8266174107,0.8728826531,0.8707219388,0.8750459821,0.9255732585,161.4985,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8454107143,0.8429896684,0.8478086735,0.8936989796,0.8917397321,0.8956148597,0.9258099947,165.7005,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8437882653,0.841344324,0.8462194515,0.8916454082,0.8896657526,0.8935816327,0.9032723041,165.3825,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8831620879,0.8802993132,0.8859478022,0.9264148352,0.9247993132,0.9280302885,0.9713178763,173.0997692,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8809038462,0.8780328984,0.8837115385,0.9238983516,0.9222692308,0.9255138736,0.9586204123,172.6571538,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8673653846,0.8644752747,0.8702115385,0.9105796703,0.9088103709,0.9123653846,0.9676389872,170.0036154,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.865532967,0.8625879121,0.868423283,0.907467033,0.9056373626,0.909296772,0.9608227561,169.6444615,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8824697802,0.8796098214,0.8852885989,0.9249807692,0.9233186126,0.9266236264,0.9579901305,172.9640769,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8810604396,0.8782087225,0.8838407967,0.9231263736,0.9214752747,0.9247858516,0.9493787758,172.6878462,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8660863095,0.8632112351,0.868875,0.904139881,0.9018303571,0.9063869048,0.9580288744,169.7529167,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8641845238,0.8613184524,0.8669703125,0.9023303571,0.9000089286,0.9046250744,0.9404816277,169.3801667,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8469761905,0.8440267113,0.8498809524,0.8864702381,0.8840624256,0.8888214286,0.9521776305,166.0073333,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8453065476,0.8423332589,0.8482411458,0.8839047619,0.8815029018,0.8862797619,0.9429122615,165.6800833,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8650238095,0.862139881,0.8678660714,0.9026904762,0.9003630952,0.9049761905,0.9394417997,169.5446667,secondary
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,term_1.00,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8634940476,0.8606011161,0.8663333333,0.900875,0.8985625,0.9031637649,0.9254377406,169.2448333,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999938,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999959,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999933,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999943,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999907,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999892,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8495867347,0.847091773,0.8519822066,0.8950790816,0.8931325893,0.8969515306,0.9452220198,166.519,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8487397959,0.8462753827,0.8511403699,0.8952704082,0.8933265306,0.8971658163,0.9214394825,166.353,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8395714286,0.8369565689,0.8421021046,0.8856913265,0.8836071429,0.8877244898,0.9404136688,164.556,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8374387755,0.8348289541,0.8399771046,0.8837678571,0.8816479592,0.8858316327,0.9228441986,164.138,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8541913265,0.8517142219,0.8565790816,0.899994898,0.8980892219,0.9018622449,0.9254515759,167.4215,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8527346939,0.8502653061,0.8551096939,0.8985280612,0.8966122449,0.9003903699,0.9054221885,167.136,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8794752747,0.8763955357,0.8824587912,0.9202005495,0.9184559753,0.9219203297,0.972946536,172.3771538,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8788983516,0.875840522,0.8818818681,0.9201950549,0.9184258242,0.9219561126,0.9593487306,172.2640769,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8733296703,0.8701701923,0.8763654533,0.913760989,0.9118900412,0.9155989698,0.9701196154,171.1726154,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8716346154,0.8684587912,0.8746786401,0.9123076923,0.9104367445,0.9141428571,0.9602491329,170.8403846,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8843791209,0.8813021291,0.887343544,0.9247802198,0.9230328297,0.9264752747,0.9604279776,173.3383077,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8828736264,0.8798211538,0.8858214286,0.9232994505,0.9215769231,0.9249945055,0.9516388316,173.0432308,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8663482143,0.863428497,0.8692174107,0.9005505952,0.8981577381,0.9028720982,0.9593231294,169.80425,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8654583333,0.8625384673,0.8683274554,0.9007589286,0.8983779762,0.9030714286,0.9406565318,169.6298333,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8579285714,0.8549404018,0.8608899554,0.8928958333,0.890443378,0.8952797619,0.9550205446,168.154,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8561369048,0.8531279018,0.8590922619,0.8915357143,0.8890773065,0.8939167411,0.9414950424,167.8028333,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.871202381,0.868297619,0.8740833333,0.9054970238,0.9031338542,0.9078185268,0.9424710127,170.7556667,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8698511905,0.8669255952,0.8726935268,0.9041904762,0.9018302827,0.9064821429,0.9283439856,170.4908333,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999938,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999959,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999951,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999955,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999923,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999896,196,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8495867347,0.847091773,0.8519822066,0.8950790816,0.8931325893,0.8969515306,0.9452220198,166.519,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8487397959,0.8462753827,0.8511403699,0.8952704082,0.8933265306,0.8971658163,0.9214394825,166.353,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.829630102,0.8269029974,0.8323086735,0.8792091837,0.8770407526,0.8813265944,0.9409597253,162.6075,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8272193878,0.824469324,0.8299159439,0.8768061224,0.8746020408,0.8789540816,0.9243652191,162.135,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8496096939,0.8470533801,0.8520944515,0.8962704082,0.8942831633,0.8982168367,0.9253699768,166.5235,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8473316327,0.8447677934,0.8498061862,0.8941658163,0.8921658163,0.8961301658,0.9044138429,166.077,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8794752747,0.8763955357,0.8824587912,0.9202005495,0.9184559753,0.9219203297,0.972946536,172.3771538,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8788983516,0.875840522,0.8818818681,0.9201950549,0.9184258242,0.9219561126,0.9593487306,172.2640769,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8676758242,0.8645136676,0.8707583104,0.9094368132,0.9075054258,0.9113133929,0.9692436956,170.0644615,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8663021978,0.8631401099,0.8693820055,0.9079697802,0.9060356456,0.9098736264,0.9602944999,169.7952308,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8817032967,0.8785796016,0.8847088599,0.9223104396,0.9205411401,0.9240605082,0.9591821405,172.8138462,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8797335165,0.8766318681,0.882739011,0.9202747253,0.9185,0.9220192308,0.9504386342,172.4277692,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8663482143,0.863428497,0.8692174107,0.9005505952,0.8981577381,0.9028720982,0.9593231294,169.80425,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8654583333,0.8625384673,0.8683274554,0.9007589286,0.8983779762,0.9030714286,0.9406565318,169.6298333,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8499791667,0.8468988095,0.8529970982,0.8869434524,0.8843957589,0.889389881,0.9531603944,166.5959167,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8480744048,0.8449880952,0.8510685268,0.8856488095,0.8831547619,0.8880684524,0.9414746599,166.2225833,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.867610119,0.8646516369,0.8705119792,0.9022708333,0.8998452381,0.904619122,0.9398524348,170.0515833,secondary
e2r_vitb_mixup_saga_s1,vit_base,mixup,saga,s1,term_1.00,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8655029762,0.8625238095,0.8684077381,0.900485119,0.8980982143,0.9028154762,0.9262777516,169.6385833,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.999999998,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999987,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999982,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999987,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999987,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999985,196,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9620816327,0.9602830995,0.9637933673,0.9783673469,0.9770560587,0.9795994898,0.9543019848,188.568,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9630714286,0.9613213648,0.9647577168,0.9790969388,0.9778137117,0.9803061224,0.9293808889,188.762,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9595102041,0.9576683673,0.9612729592,0.9767984694,0.9754591837,0.9780689413,0.9616731095,188.064,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9590969388,0.9572576531,0.960872449,0.9761913265,0.9748366709,0.9774770408,0.92764123,187.983,secondary
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9624005102,0.9606122449,0.9641046556,0.97875,0.9774489796,0.9799669005,0.9483281843,188.6305,secondary
