work_package,split_name,split_sha256,git_sha,generated_by,role,cell,arch,recipe_actual,variant,provenance_tag,run_id,stage,basis,n_images,n_positions,mass,gini_excess,ring0_freq,ring1_freq,ring1_share,peak_ring,eta2_pos,rho_vs_s11_out,p_vs_s11_out,resid_rho_vs_s11_out,baseline_run_id,rho_vs_baseline,p_vs_baseline,resid_rho_vs_baseline,delta_gini_excess,delta_ring1_share,delta_mass,reference,note
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,registers,legacy-nomixdir,legacy_e2_vit_base_nomixdir_registers,in_b07,mad,10000,196,0.6463,0.081291,0.002812,0.003364,0.228996,6,0.000348,0.017785,0.949617,0.325336,legacy_e2_vit_base_nomixdir_baseline,0.169586,0.15051,0.13634,-0.330803,-0.25353,-6.8505,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,saga,legacy-nomixdir,legacy_e2_vit_base_nomixdir_saga,in_b07,mad,10000,196,10.4212,0.2482,0.035687,0.089386,0.377404,1,0.016686,0.987132,0.000638,0.973156,legacy_e2_vit_base_nomixdir_baseline,0.831049,0.002551,0.514736,-0.163893,-0.105122,2.9244,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,baseline,legacy-mixupdir,legacy_e2_vit_small_mixupdir_baseline,in_b07,mad,10000,196,13.5492,0.275271,0.049533,0.11625,0.377513,1,0.023184,0.997538,0.000638,0.9933,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,registers,legacy-mixupdir,legacy_e2_vit_small_mixupdir_registers,in_b07,mad,10000,196,2.461,0.089138,0.013229,0.011907,0.212881,6,0.00081,-8.6e-05,1.0,0.30901,legacy_e2_vit_small_mixupdir_baseline,-0.090219,0.725765,0.245873,-0.186133,-0.164632,-11.0882,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,saga,legacy-mixupdir,legacy_e2_vit_small_mixupdir_saga,in_b07,mad,10000,196,8.1265,0.284749,0.030998,0.073507,0.397994,1,0.017004,0.980046,0.000638,0.953067,legacy_e2_vit_small_mixupdir_baseline,0.879582,0.001276,0.716201,0.009479,0.020481,-5.4227,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,baseline,legacy-nomixdir,legacy_e2_vit_small_nomixdir_baseline,in_b07,mad,10000,196,11.4387,0.294685,0.041521,0.105859,0.407197,1,0.023881,0.982941,0.000638,0.965903,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,registers,legacy-nomixdir,legacy_e2_vit_small_nomixdir_registers,in_b07,mad,10000,196,2.4276,0.08133,0.012163,0.012514,0.226808,6,0.000702,0.46068,0.000638,0.62763,legacy_e2_vit_small_nomixdir_baseline,0.074773,0.751276,0.261125,-0.213355,-0.180388,-9.0111,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,saga,legacy-nomixdir,legacy_e2_vit_small_nomixdir_saga,in_b07,mad,10000,196,12.8924,0.293732,0.049263,0.113634,0.387818,1,0.025648,0.986616,0.000638,0.987672,legacy_e2_vit_small_nomixdir_baseline,0.830395,0.001276,0.5438,-0.000953,-0.019379,1.4537,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,baseline,s1,e2r_vitb_mixup_baseline_s1,in_b08,fixed_cal,10000,196,10.15,0.416049,0.032888,0.111007,0.481212,1,0.044953,0.994431,0.000638,0.988752,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,saga,s1,e2r_vitb_mixup_saga_s1,in_b08,fixed_cal,10000,196,5.1963,0.449293,0.010767,0.061105,0.517407,1,0.031945,0.99848,0.000638,0.996061,e2r_vitb_mixup_baseline_s1,0.762993,0.001913,0.482847,0.033244,0.036195,-4.9537,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
