run_id,arch,recipe_actual,variant,scope,split_name,split_sha256,permutations_sha256,condition_id,family,layer,index,n_images,mean_delta_nll,ci_lo,ci_hi,excludes_zero,delta_top1_points,frac_delta_nll_positive,mean_delta_update_norm,median_delta_update_norm,max_abs_logit_diff_vs_native,bit_identical_to_original,bootstrap_resamples,bootstrap_seed,ckpt_sha256,git_sha
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral6_L8,dihedral,8,6,10000,-9.552446092e-05,-0.0002608423459,7.021981886e-05,0,0.01,0.4988,1.663784175,1.628830492,0.1455783844,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral7_L7,dihedral,7,7,10000,-4.285137877e-05,-0.000380131562,0.0002946264941,0,-0.01,0.5037,2.507646602,2.489220619,0.2996191978,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral7_L8,dihedral,8,7,10000,-3.552953708e-05,-0.0002029480568,0.0001299263678,0,0.03,0.5,1.67101964,1.63532567,0.1401202679,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_L7,mean,7,0,10000,-3.862988488e-05,-0.0003190845643,0.0002421028745,0,-0.03,0.4941,1.980666185,1.96546191,0.2977545261,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_L8,mean,8,0,10000,-0.0002971822141,-0.0004441146501,-0.000153367548,1,0.04,0.4586,1.396781985,1.366098106,0.1070950031,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_half_L7,mean_half,7,0,10000,-4.911161028e-05,-0.0001891020276,9.155258572e-05,0,0.02,0.4912,0.990333126,0.9827310145,0.1464502811,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,mean_half_L8,mean_half,8,0,10000,-0.0001559530901,-0.0002293857542,-8.404791021e-05,1,0.01,0.4563,0.6983909579,0.6830490232,0.05382299423,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm0_L7,perm,7,0,10000,1.168468413e-05,-0.0003082524324,0.0003331097494,0,-0.01,0.4977,2.748966056,2.729251385,0.3444523811,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm0_L8,perm,8,0,10000,-0.0002673466296,-0.0004292044705,-0.0001055102125,1,0.03,0.4678,1.95203252,1.913080275,0.122859478,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm1_L7,perm,7,1,10000,-2.79334533e-05,-0.0003621462243,0.000303152682,0,-0.06,0.495,2.843417752,2.822482944,0.2575335503,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm1_L8,perm,8,1,10000,-0.0002025148324,-0.0003699638855,-3.90625911e-05,1,0.03,0.4707,1.996100371,1.957501829,0.1158652306,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm2_L7,perm,7,2,10000,0.0001128775802,-0.0001776919899,0.0004079295899,0,-0.04,0.4946,2.661222492,2.642208099,0.4150519371,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm2_L8,perm,8,2,10000,-0.0003154665273,-0.000480381126,-0.0001539270417,1,-0.01,0.4663,1.923849304,1.883897841,0.1345131397,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm3_L7,perm,7,3,10000,-2.366076177e-06,-0.0003124396583,0.0003103894757,0,-0.01,0.4981,2.721843654,2.70159626,0.2722353935,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm3_L8,perm,8,3,10000,-0.0002758573076,-0.0004323698686,-0.000120014237,1,0.01,0.4715,1.942063119,1.901677072,0.1357426643,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm4_L7,perm,7,4,10000,-0.0001919652193,-0.0005049469128,0.0001156571194,0,-0.03,0.4945,2.820953448,2.798969269,0.1959832907,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm4_L8,perm,8,4,10000,-0.00031641559,-0.0004779462757,-0.0001505931718,1,0,0.4619,1.9941693,1.951531291,0.1372900009,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm5_L7,perm,7,5,10000,0.0001137331781,-0.0001852642077,0.0004245533768,0,-0.01,0.5009,2.731161903,2.711780429,0.2179093361,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm5_L8,perm,8,5,10000,-0.0003439613797,-0.0005092338827,-0.0001818053915,1,0.02,0.4663,1.963919473,1.924454749,0.1287150383,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm6_L7,perm,7,6,10000,5.640499783e-05,-0.0002464085906,0.0003615451616,0,-0.07,0.4986,2.706414077,2.684524655,0.3175365925,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm6_L8,perm,8,6,10000,-0.0002981216083,-0.0004551992749,-0.0001426040876,1,0.02,0.4644,1.94880526,1.90763998,0.1408158541,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm7_L7,perm,7,7,10000,-4.224888622e-05,-0.0003897705148,0.0002984764135,0,-0.02,0.4999,2.923403602,2.902926445,0.2674748898,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm7_L8,perm,8,7,10000,-0.0003284471469,-0.0004990291374,-0.0001572804654,1,0.03,0.4647,2.041149824,1.997521758,0.1394000053,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm8_L7,perm,7,8,10000,1.060118815e-05,-0.0003195193101,0.0003402641597,0,-0.01,0.4962,2.828098466,2.808954835,0.2364294529,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm8_L8,perm,8,8,10000,-0.0003137553075,-0.0004848443561,-0.0001448684707,1,0.06,0.4624,1.98547774,1.944590986,0.142624855,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm9_L7,perm,7,9,10000,-3.441399299e-05,-0.0003502238175,0.0002769404489,0,-0.02,0.4971,2.725968491,2.706833959,0.2235517502,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,perm9_L8,perm,8,9,10000,-0.0003204798042,-0.0004747099446,-0.0001669845582,1,0,0.4598,1.901746363,1.863012731,0.1172418594,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm0_L7,ringperm,7,0,10000,-0.0001219519593,-0.0004062291578,0.0001621603122,0,-0.04,0.4982,2.623322198,2.603141904,0.365885973,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm0_L8,ringperm,8,0,10000,-0.0001298353226,-0.000274231288,1.302220297e-05,0,0.02,0.4841,1.789925864,1.751190186,0.1198701859,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm1_L7,ringperm,7,1,10000,-3.205909296e-05,-0.0003335474703,0.0002579048412,0,-0.03,0.4997,2.637988418,2.616149664,0.4240386486,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm1_L8,ringperm,8,1,10000,-0.0001100056623,-0.0002548551589,3.649081888e-05,0,0.05,0.4876,1.831736492,1.792979658,0.1395120621,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm2_L7,ringperm,7,2,10000,-0.0002101644212,-0.0004940600426,7.333602426e-05,0,-0.03,0.4949,2.579460544,2.555406332,0.3208920956,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm2_L8,ringperm,8,2,10000,-9.743474531e-05,-0.0002412831739,4.161866105e-05,0,0.03,0.487,1.780124729,1.743692696,0.1698617935,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm3_L7,ringperm,7,3,10000,-5.343143404e-05,-0.0003659674065,0.0002586046765,0,-0.05,0.5027,2.683268312,2.662528276,0.3967373371,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm3_L8,ringperm,8,3,10000,-0.0001099841277,-0.0002643065651,4.312608223e-05,0,0.02,0.4876,1.867790853,1.828958511,0.1375761032,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm4_L7,ringperm,7,4,10000,-8.400059268e-05,-0.0003708295025,0.000201769693,0,-0.03,0.4948,2.628037336,2.604818821,0.3815977573,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm4_L8,ringperm,8,4,10000,-0.000102648098,-0.0002464894812,3.930139888e-05,0,0.04,0.4885,1.797029588,1.760021508,0.1666045189,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm5_L7,ringperm,7,5,10000,-0.0001042341872,-0.0003569323156,0.0001382904419,0,0,0.4975,2.40794492,2.389418721,0.2233326435,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm5_L8,ringperm,8,5,10000,-0.0001482864731,-0.0002727274664,-2.518904306e-05,1,0.02,0.4851,1.67660507,1.642158508,0.1184742451,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm6_L7,ringperm,7,6,10000,-0.0001383565019,-0.0004061596834,0.0001360439483,0,-0.06,0.4961,2.553534111,2.53448832,0.2145323753,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm6_L8,ringperm,8,6,10000,-0.0001142447321,-0.0002476479613,1.984167491e-05,0,-0.01,0.4885,1.742422721,1.705618918,0.1098322868,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm7_L7,ringperm,7,7,10000,-0.0001217223767,-0.0003984403687,0.0001459643214,0,-0.03,0.4944,2.511688727,2.493907094,0.2553818226,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm7_L8,ringperm,8,7,10000,-0.0001504800494,-0.0002844225072,-1.556268277e-05,1,0.03,0.4809,1.745664809,1.708618104,0.1180968285,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm8_L7,ringperm,7,8,10000,-0.0001801791191,-0.0004705025143,0.0001095532273,0,-0.01,0.5003,2.612271233,2.589673042,0.2361571789,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm8_L8,ringperm,8,8,10000,-0.0001244821523,-0.0002713664798,2.060329274e-05,0,0.04,0.4878,1.793309471,1.755106509,0.1749126911,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm9_L7,ringperm,7,9,10000,8.231366519e-07,-0.0002824064835,0.0002823905704,0,-0.08,0.4958,2.662732728,2.6401124,0.3886940479,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
e2r_vits_nomix_saga_s2,vit_small,nomix,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,ringperm9_L8,ringperm,8,9,10000,-0.0001223052686,-0.0002568286231,1.071335384e-05,0,0.01,0.488,1.801732949,1.762651265,0.1349563599,0,10000,0,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral0_L7,dihedral,7,0,10000,0,0,0,0,0,0,0,0,0,1,10000,0,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral0_L8,dihedral,8,0,10000,0,0,0,0,0,0,0,0,0,1,10000,0,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,e9bc99596db9244061bdef4c2b51a387a3eed7af
legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,exploratory,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,75149f36329e480e192e23a25ac39c88b9a77d6b230ad40938d043525ddfa460,dihedral1_L7,dihedral,7,1,10000,-1.147331558e-05,-5.330250924e-05,3.031966082e-05,0,0,0.4919,1.334615946,1.328412533,0.06664943695,0,10000,0,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,e9bc99596db9244061bdef4c2b51a387a3eed7af
