run_id,arch,recipe_actual,variant,scope,split_name,split_sha256,masks_sha256,condition_id,role,layer,epsilon,control_kind,control_index,mask_id,n_masked_coords,n_images,theta_nats,ci_lo,ci_hi,excludes_zero,delta_top1_points,frac_theta_positive,mean_injected_norm,mean_energy_rel_error,max_energy_rel_error,energy_within_tolerance,n_zero_norm_images,max_abs_logit_diff_vs_native,bootstrap_resamples,bootstrap_seed,ckpt_sha256,git_sha
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10f_L8,control,8,10,fixed_epsilon,6,K6_L8,16,10000,4.583830135e-05,-5.896957933e-05,0.0001535215248,0,0.01,0.4592,1.375337747,MISSING,MISSING,MISSING,0,0.1982450485,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10m_L7,control,7,10,energy_matched,6,K6_L7,16,10000,-0.0001151173212,-0.0002930005257,6.368605149e-05,0,-0.02,0.489,1.851729571,2.982801197e-08,1.575350677e-07,1,0,0.2373580933,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10m_L8,control,8,10,energy_matched,6,K6_L8,16,10000,4.361460777e-05,-6.034686488e-05,0.0001500276911,0,0.01,0.4592,1.360202584,2.384289632e-08,1.955049502e-07,1,0,0.176469326,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e25m_L7,control,7,25,energy_matched,6,K6_L7,16,10000,-0.0001755205867,-0.0006241114926,0.000278913754,0,-0.01,0.4861,4.629323847,2.9884839e-08,2.151240142e-07,1,0,0.5781393051,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e25m_L8,control,8,25,energy_matched,6,K6_L8,16,10000,0.0001542069823,-0.0001091768738,0.0004234170823,0,-0.02,0.458,3.400506401,2.750842942e-08,1.687086743e-07,1,0,0.4421126842,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10f_L7,control,7,10,fixed_epsilon,7,K7_L7,16,10000,-8.990805419e-05,-0.0002816430725,9.695202227e-05,0,-0.04,0.4914,1.840531144,MISSING,MISSING,MISSING,0,0.3109538555,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10f_L8,control,8,10,fixed_epsilon,7,K7_L8,16,10000,5.356222671e-06,-0.0001189469262,0.0001277798598,0,0.01,0.4537,1.37616725,MISSING,MISSING,MISSING,0,0.1536519527,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10m_L7,control,7,10,energy_matched,7,K7_L7,16,10000,-8.706801645e-05,-0.0002801698523,9.919018673e-05,0,-0.04,0.4911,1.851729572,2.969442016e-08,1.931682569e-07,1,0,0.3204088211,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10m_L8,control,8,10,energy_matched,7,K7_L8,16,10000,4.399958532e-06,-0.0001167730978,0.000123492341,0,0.02,0.4539,1.360202584,2.324408863e-08,1.697147003e-07,1,0,0.1416349411,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e25m_L7,control,7,25,energy_matched,7,K7_L7,16,10000,-6.790800346e-05,-0.0005543159257,0.0004071578369,0,-0.08,0.4893,4.629323849,3.001701374e-08,2.242779539e-07,1,0,0.7732610703,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e25m_L8,control,8,25,energy_matched,7,K7_L8,16,10000,6.486511799e-05,-0.0002420163093,0.0003680010502,0,-0.05,0.452,3.4005064,2.761574242e-08,2.233002912e-07,1,0,0.3589388132,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10f_L7,control,7,10,fixed_epsilon,8,K8_L7,16,10000,-0.0001107263264,-0.0002767996627,5.651832697e-05,0,0,0.4856,1.845031245,MISSING,MISSING,MISSING,0,0.3024675846,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10f_L8,control,8,10,fixed_epsilon,8,K8_L8,16,10000,-1.726404298e-06,-0.000110600787,0.0001067388288,0,0.04,0.4501,1.373614633,MISSING,MISSING,MISSING,0,0.1722486019,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10m_L7,control,7,10,energy_matched,8,K8_L7,16,10000,-0.0001096764106,-0.0002762016627,5.783383925e-05,0,0.01,0.4856,1.851729572,3.059377033e-08,1.558073125e-07,1,0,0.2924897671,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10m_L8,control,8,10,energy_matched,8,K8_L8,16,10000,2.376378514e-07,-0.0001092652968,0.0001085099022,0,0.04,0.4503,1.360202584,2.374713301e-08,1.803526038e-07,1,0,0.1674692631,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e25m_L7,control,7,25,energy_matched,8,K8_L7,16,10000,-0.000160165194,-0.0005841370914,0.000265102494,0,-0.01,0.4813,4.629323851,2.996353403e-08,2.102794477e-07,1,0,0.7372963428,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e25m_L8,control,8,25,energy_matched,8,K8_L8,16,10000,4.826398902e-05,-0.0002252507993,0.00032435995,0,-0.02,0.4495,3.400506402,2.714863521e-08,2.279623652e-07,1,0,0.391988039,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e10f_L7,control,7,10,fixed_epsilon,9,K9_L7,16,10000,4.032583684e-05,-0.0001255993985,0.0002042754773,0,-0.02,0.4908,1.842716454,MISSING,MISSING,MISSING,0,0.1922883987,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e10f_L8,control,8,10,fixed_epsilon,9,K9_L8,16,10000,-3.208309365e-05,-0.0001390981461,7.371322601e-05,0,0,0.4519,1.373082158,MISSING,MISSING,MISSING,0,0.121006012,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e10m_L7,control,7,10,energy_matched,9,K9_L7,16,10000,4.552430883e-05,-0.00012221793,0.0002104466683,0,-0.02,0.4905,1.851729572,3.028578123e-08,1.589594009e-07,1,0,0.1950125694,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e10m_L8,control,8,10,energy_matched,9,K9_L8,16,10000,-3.004760761e-05,-0.0001358306691,7.517062285e-05,0,0,0.4515,1.360202584,2.353282083e-08,1.642088839e-07,1,0,0.1189171076,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e25m_L7,control,7,25,energy_matched,9,K9_L7,16,10000,0.0002126646047,-0.0002149455258,0.0006316190997,0,-0.07,0.4918,4.629323848,3.023749222e-08,2.201584568e-07,1,0,0.4927141666,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e25m_L8,control,8,25,energy_matched,9,K9_L8,16,10000,-3.110524984e-05,-0.0002989017874,0.0002374322825,0,-0.02,0.4498,3.400506401,2.800467356e-08,1.733446238e-07,1,0,0.2997334003,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,prim_e10_L7,primary,7,10,fixed_epsilon,MISSING,P_L7,16,10000,-8.58969233e-05,-0.0002716492533,9.483339938e-05,0,-0.06,0.4981,1.851729572,MISSING,MISSING,MISSING,0,0.3929038048,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,prim_e10_L8,primary,8,10,fixed_epsilon,MISSING,P_L8,16,10000,-4.146667318e-05,-0.00015499677,7.112565593e-05,0,0,0.4402,1.360202584,MISSING,MISSING,MISSING,0,0.2466526031,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,prim_e25_L7,primary,7,25,fixed_epsilon,MISSING,P_L7,16,10000,-9.968073219e-05,-0.0005689835313,0.0003549090553,0,-0.06,0.4964,4.62932385,MISSING,MISSING,MISSING,0,1.121747494,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,registers,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,prim_e25_L8,primary,8,25,fixed_epsilon,MISSING,P_L8,16,10000,-5.250068866e-05,-0.0003408495456,0.0002328745028,0,-0.03,0.4371,3.400506402,MISSING,MISSING,MISSING,0,0.5804481506,10000,0,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e10f_L7,control,7,10,fixed_epsilon,0,K0_L7,16,10000,0.0001353157017,-1.184232047e-05,0.000281778037,0,0.01,0.6241,1.323440814,MISSING,MISSING,MISSING,0,0.1724171638,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e10f_L8,control,8,10,fixed_epsilon,0,K0_L8,16,10000,-0.0001407260047,-0.0002510608283,-2.992628621e-05,1,-0.02,0.4088,1.069631427,MISSING,MISSING,MISSING,0,0.2550492287,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e10m_L7,control,7,10,energy_matched,0,K0_L7,16,10000,0.0001345090713,-1.174792441e-05,0.0002800556733,0,0.01,0.6244,1.324070435,2.190289354e-08,1.786028276e-07,1,0,0.1651172638,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e10m_L8,control,8,10,energy_matched,0,K0_L8,16,10000,-0.0001407955578,-0.0002481896632,-3.286950516e-05,1,-0.02,0.409,1.050405515,2.638759729e-08,1.601807993e-07,1,0,0.2532920837,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e25m_L7,control,7,25,energy_matched,0,K0_L7,16,10000,0.0003998829102,2.513483753e-05,0.0007666226713,1,-0.02,0.6213,3.310176028,2.778915323e-08,1.656226093e-07,1,0,0.5067205429,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e25m_L8,control,8,25,energy_matched,0,K0_L8,16,10000,-0.0003016694458,-0.0005698328888,-3.296252334e-05,1,-0.02,0.4086,2.626013742,2.704960113e-08,2.354637069e-07,1,0,0.6512479782,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10f_L7,control,7,10,fixed_epsilon,1,K1_L7,16,10000,0.0002682648659,0.0001175739254,0.0004210150326,1,0.02,0.6315,1.325123228,MISSING,MISSING,MISSING,0,0.1739058495,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10f_L8,control,8,10,fixed_epsilon,1,K1_L8,16,10000,-8.694955949e-05,-0.0001980313395,2.256892973e-05,0,-0.04,0.4065,1.079305636,MISSING,MISSING,MISSING,0,0.1302411556,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10m_L7,control,7,10,energy_matched,1,K1_L7,16,10000,0.000271489409,0.0001213904579,0.000424203336,1,0.03,0.6314,1.324070433,2.301016737e-08,1.679668843e-07,1,0,0.1618361473,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10m_L8,control,8,10,energy_matched,1,K1_L8,16,10000,-8.479377497e-05,-0.0001923100881,2.17619387e-05,0,-0.04,0.4068,1.050405515,2.682993217e-08,1.843123524e-07,1,0,0.131632328,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e25m_L7,control,7,25,energy_matched,1,K1_L7,16,10000,0.0007262246849,0.0003441665834,0.001113154051,1,0.06,0.6314,3.310176027,2.768311381e-08,2.242489091e-07,1,0,0.444466114,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e25m_L8,control,8,25,energy_matched,1,K1_L8,16,10000,-0.0001702029463,-0.0004363058284,9.505313659e-05,0,-0.07,0.4083,2.626013741,2.722846762e-08,2.118041862e-07,1,0,0.3125529289,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10f_L7,control,7,10,fixed_epsilon,2,K2_L7,16,10000,0.0002127475256,7.025727557e-05,0.0003540546389,1,0.04,0.6351,1.328463231,MISSING,MISSING,MISSING,0,0.1994161606,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10f_L8,control,8,10,fixed_epsilon,2,K2_L8,16,10000,-0.0001652619138,-0.0002734316321,-5.7933768e-05,1,-0.02,0.4069,1.070217687,MISSING,MISSING,MISSING,0,0.1895382404,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10m_L7,control,7,10,energy_matched,2,K2_L7,16,10000,0.0002079336388,6.649162658e-05,0.0003487386223,1,0.04,0.6348,1.324070435,2.213154517e-08,1.787056173e-07,1,0,0.2024140358,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10m_L8,control,8,10,energy_matched,2,K2_L8,16,10000,-0.0001646469858,-0.0002703927576,-5.969229429e-05,1,-0.02,0.4069,1.050405515,2.677669667e-08,1.904655244e-07,1,0,0.1686706543,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e25m_L7,control,7,25,energy_matched,2,K2_L7,16,10000,0.0005682099454,0.0002057943608,0.0009281199402,1,0.07,0.6325,3.310176028,2.729846062e-08,1.651543347e-07,1,0,0.5400862694,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e25m_L8,control,8,25,energy_matched,2,K2_L8,16,10000,-0.0003718763821,-0.0006333833842,-0.0001114927582,1,0,0.4078,2.626013743,2.749657083e-08,2.054182346e-07,1,0,0.393802166,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10f_L7,control,7,10,fixed_epsilon,3,K3_L7,16,10000,0.0001500159046,6.067719734e-06,0.0002955725546,1,0.07,0.6352,1.324087004,MISSING,MISSING,MISSING,0,0.2133290768,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10f_L8,control,8,10,fixed_epsilon,3,K3_L8,16,10000,-6.300089434e-05,-0.0001684635406,4.336105891e-05,0,-0.01,0.4148,1.066889057,MISSING,MISSING,MISSING,0,0.253868103,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10m_L7,control,7,10,energy_matched,3,K3_L7,16,10000,0.000150778473,7.476929701e-06,0.0002962473782,1,0.06,0.6355,1.324070434,2.265744246e-08,2.075997062e-07,1,0,0.2040314674,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10m_L8,control,8,10,energy_matched,3,K3_L8,16,10000,-6.453029122e-05,-0.0001682219014,4.041895326e-05,0,-0.02,0.4148,1.050405516,2.702891979e-08,1.72574585e-07,1,0,0.2280986309,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
legacy_e2_vit_small_mixupdir_saga,vit_small,mixup,saga,legacy,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e25m_L7,control,7,25,energy_matched,3,K3_L7,16,10000,0.000397330994,3.759796419e-05,0.0007678654435,1,0.05,0.6329,3.310176031,2.666175987e-08,2.018702063e-07,1,0,0.5220155716,10000,0,92a03a4716ce07c0460eb132720d8a816aaa2bcde49713b86c57c774fef22995,f1dcac340d8c474de6deead9c84f21c4ac581fba
