epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
199,0.00025075,1.8149,71.8,89.868,1.3027,8007.8,160.0
200,0.00024624,1.8087,72.19,89.642,1.3037,8008.8,160.0
201,0.00024175,1.8003,71.838,89.626,1.3029,7996.9,160.2
202,0.00023729,1.7977,72.022,89.834,1.291,8010.5,159.9
203,0.00023286,1.798,72.074,89.85,1.2884,7992.3,160.3
204,0.00022846,1.7858,71.94,89.764,1.2977,8001.2,160.1
205,0.00022408,1.7833,71.984,89.754,1.2961,8009.7,159.9
206,0.00021974,1.7752,71.938,89.694,1.3128,7996.5,160.2
207,0.00021543,1.7729,72.134,89.764,1.2925,7985.7,160.4
208,0.00021115,1.7713,71.674,89.686,1.3231,7975.8,160.6
209,0.0002069,1.7645,72.036,89.796,1.3057,7996.1,160.2
210,0.00020269,1.7589,72.232,90.004,1.3033,7976.8,160.6
211,0.00019851,1.7532,72.12,89.846,1.2976,7993.5,160.3
212,0.00019436,1.7477,71.856,89.75,1.3193,7997.7,160.2
213,0.00019024,1.7441,72.214,89.754,1.3126,7973.6,160.7
214,0.00018616,1.7377,72.07,89.63,1.323,7988.0,160.4
215,0.00018211,1.736,72.346,89.924,1.2977,8009.1,159.9
216,0.0001781,1.7323,71.832,89.758,1.3206,8020.1,159.7
217,0.00017412,1.7231,72.162,89.822,1.3051,8004.6,160.0
218,0.00017018,1.7189,72.202,89.772,1.3161,8007.0,160.0
219,0.00016627,1.7144,72.186,89.814,1.3213,8009.3,159.9
220,0.0001624,1.7051,72.186,89.804,1.312,7969.1,160.7
221,0.00015857,1.7084,72.082,89.766,1.3216,7982.9,160.5
222,0.00015478,1.6967,72.078,89.686,1.3281,7980.6,160.5
223,0.00015102,1.6976,71.896,89.418,1.3489,7993.9,160.2
224,0.0001473,1.689,72.412,89.844,1.3196,7989.0,160.3
225,0.00014362,1.6846,72.034,89.63,1.3402,8003.4,160.1
226,0.00013998,1.6811,72.424,89.882,1.3169,7974.9,160.6
227,0.00013638,1.6727,72.054,89.652,1.339,8011.3,159.9
228,0.00013282,1.6715,72.376,89.786,1.3285,7987.9,160.4
229,0.0001293,1.6616,72.232,89.666,1.331,8016.1,159.8
230,0.00012582,1.6592,72.438,89.71,1.3291,8001.5,160.1
231,0.00012238,1.6559,72.216,89.674,1.3367,7985.6,160.4
232,0.00011899,1.6496,72.28,89.694,1.3383,8011.3,159.9
233,0.00011563,1.6439,72.41,89.708,1.3374,7973.5,160.7
234,0.00011232,1.6408,72.584,89.78,1.3396,7994.0,160.2
235,0.00010905,1.6411,72.478,89.742,1.3395,7994.4,160.2
236,0.00010582,1.6323,72.45,89.64,1.3395,8000.5,160.1
237,0.00010264,1.6313,72.294,89.762,1.3395,7979.4,160.5
238,9.95e-05,1.6229,72.506,89.78,1.3415,7969.8,160.7
239,9.64e-05,1.6222,72.454,89.702,1.3382,8020.0,159.7
240,9.335e-05,1.6131,72.604,89.76,1.3401,7996.8,160.2
241,9.034e-05,1.6087,72.448,89.86,1.3385,7968.4,160.8
242,8.738e-05,1.602,72.304,89.596,1.3631,7982.7,160.5
243,8.446e-05,1.6021,72.556,89.896,1.3459,8013.8,159.9
244,8.159e-05,1.5972,72.34,89.53,1.3679,7995.7,160.2
245,7.876e-05,1.5888,72.356,89.638,1.359,7967.5,160.8
246,7.598e-05,1.5893,72.43,89.66,1.358,7992.9,160.3
247,7.325e-05,1.5835,72.46,89.628,1.3608,8002.3,160.1
248,7.056e-05,1.5802,72.614,89.786,1.3523,8000.4,160.1
249,6.792e-05,1.5732,72.654,89.83,1.3385,7992.4,160.3
250,6.533e-05,1.5728,72.626,89.812,1.357,7985.9,160.4
251,6.279e-05,1.5694,72.518,89.584,1.3675,8014.1,159.8
252,6.029e-05,1.5633,72.638,89.834,1.3587,7969.4,160.7
253,5.784e-05,1.5579,72.548,89.75,1.3711,7998.3,160.2
254,5.544e-05,1.5584,72.45,89.712,1.3678,7998.7,160.2
255,5.309e-05,1.555,72.768,89.83,1.3616,7967.1,160.8
256,5.079e-05,1.5502,72.484,89.634,1.3791,7964.2,160.8
257,4.854e-05,1.5466,72.512,89.658,1.3783,8018.3,159.8
258,4.634e-05,1.5415,72.52,89.744,1.3798,8015.9,159.8
259,4.419e-05,1.5379,72.688,89.562,1.3881,7968.4,160.8
260,4.208e-05,1.5382,72.632,89.744,1.3695,7998.3,160.2
261,4.003e-05,1.5312,72.742,89.668,1.3785,8002.8,160.1
262,3.803e-05,1.5274,72.694,89.774,1.3706,8028.4,159.6
