work_package,split_name,split_sha256,git_sha,run_id,arch,recipe_actual,variant,provenance_tag,ckpt_sha256,condition_id,stage,n_images,norm_p50,norm_p90,norm_p99,norm_p999,norm_max,mad_thr,count_fixed_canon,count_fixed_cal,count_mad,cos_all,cos_nosink_mad,eff_rank
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,native,hist,2000,12.80629714,16.45995484,20.29625607,21.69216188,21.87600306,20.2028075,2.508,2.422,3.8115,0.503695152,0.5106941683,105.3996998
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,native,s11_out,2000,10.17005241,12.98147926,17.74454039,19.53119206,19.76250161,15.63440237,MISSING,2.3815,6.5715,0.3374781764,0.3551626912,113.3338077
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_registers,vit_small,mixup,registers,legacy-mixupdir,e50859f062be20cf971cefac39fde542bd3dc47fa272f3ed78abc193b71a8a77,native,s12_post_norm,2000,14.56170047,15.90528876,16.62558182,16.84218994,16.8714768,18.09826758,MISSING,0,0.237,0.3300923618,0.3304117021,117.5089192
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,legacy-nomixdir,7ca33ed755106aa7f0d0b02ebf6ceb003808fc5dc3f78699538de1fba820e536,native,hist,2000,13.16584552,16.75240522,21.0241761,22.78335181,23.02366278,20.64061649,3.6155,3.5175,4.075,0.50365081,0.5143183471,105.0288064
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,legacy-nomixdir,7ca33ed755106aa7f0d0b02ebf6ceb003808fc5dc3f78699538de1fba820e536,native,s11_out,2000,10.17814603,13.17881608,19.1446992,21.44177987,21.73764487,15.56024118,MISSING,4.296,7.983,0.3262737412,0.3465200521,113.7603837
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_registers,vit_small,mixup,registers,legacy-nomixdir,7ca33ed755106aa7f0d0b02ebf6ceb003808fc5dc3f78699538de1fba820e536,native,s12_post_norm,2000,14.0415403,15.64544694,16.58667274,16.85436686,16.89037111,17.99755139,MISSING,0,0.3425,0.2974230795,0.2978284706,119.1824868
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_saga_s1,vit_small,mixup,saga,s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,native,hist,2000,10.77003386,15.04774408,50.79387505,65.51930978,67.29617149,16.17848722,10.4695,10.43,16.3305,0.3370546643,0.3715236925,97.83598947
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_saga_s1,vit_small,mixup,saga,s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,native,s11_out,2000,10.53098669,14.59622418,48.65724265,63.92201642,65.76005134,16.10848574,MISSING,11.665,15.1635,0.3425135568,0.3964392831,95.72903153
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_saga_s1,vit_small,mixup,saga,s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,native,s12_post_norm,2000,16.63131451,17.05807122,17.26259812,17.33148917,17.34116034,18.16008549,MISSING,0,0.007,0.2806233765,0.2806405048,117.9728404
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_saga_s1,vit_small,mixup,saga,s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,term_0.25,hist,2000,10.71546232,15.12141685,50.65325935,65.40509215,67.18471926,16.23253876,10.3635,10.31,16.4255,0.3267938707,0.3616040192,98.01398611
