epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
29,0.00097555,2.8153,62.308,84.328,1.6503,7862.0,162.9
30,0.00097391,2.7954,62.882,84.432,1.6404,7843.2,163.3
31,0.00097222,2.7756,63.608,84.852,1.6205,7873.6,162.7
32,0.00097047,2.7499,63.772,85.17,1.5831,7920.3,161.7
33,0.00096867,2.731,64.066,85.322,1.5817,7889.4,162.4
34,0.00096682,2.7077,64.556,85.672,1.5664,7811.7,164.0
35,0.00096492,2.6955,64.668,85.88,1.5304,7907.3,162.0
36,0.00096297,2.6746,64.638,85.846,1.5475,7911.5,161.9
37,0.00096097,2.6617,64.868,85.77,1.5447,7841.7,163.4
38,0.00095892,2.6473,65.6,86.23,1.5138,7825.5,163.7
39,0.00095682,2.6289,65.544,86.334,1.5057,7899.4,162.2
40,0.00095467,2.6198,65.524,86.51,1.4974,7920.5,161.7
41,0.00095246,2.6049,65.78,86.336,1.5,7917.1,161.8
42,0.00095021,2.5966,65.892,86.61,1.4971,7912.1,161.9
43,0.00094791,2.585,65.846,86.376,1.5084,7914.8,161.9
44,0.00094556,2.5713,66.416,87.206,1.4622,7925.0,161.6
45,0.00094316,2.5691,66.796,87.014,1.4634,7919.0,161.8
46,0.00094071,2.5612,66.428,86.946,1.4746,7925.2,161.6
47,0.00093822,2.5457,66.554,86.796,1.472,7926.1,161.6
48,0.00093567,2.534,66.894,87.314,1.4395,7924.7,161.6
49,0.00093308,2.5288,66.754,87.156,1.455,7797.5,164.3
50,0.00093044,2.5133,67.21,87.45,1.4318,7913.1,161.9
51,0.00092776,2.5128,66.946,87.402,1.4476,7839.2,163.4
52,0.00092502,2.5056,67.184,87.266,1.4435,7920.1,161.7
53,0.00092224,2.4985,67.182,87.44,1.4309,7892.5,162.3
54,0.00091942,2.4925,67.518,87.704,1.4022,7919.7,161.8
55,0.00091655,2.4868,67.328,87.44,1.4266,7904.4,162.1
56,0.00091363,2.477,67.512,87.528,1.421,7912.2,161.9
57,0.00091067,2.4718,67.786,87.786,1.4112,7897.8,162.2
58,0.00090766,2.4639,68.04,87.794,1.4097,7893.6,162.3
59,0.00090461,2.4605,67.896,87.724,1.4161,7918.7,161.8
60,0.00090151,2.4558,68.252,88.056,1.3921,7913.9,161.9
61,0.00089837,2.4434,67.854,87.856,1.4053,7920.9,161.7
62,0.00089518,2.441,67.948,87.962,1.401,7913.4,161.9
63,0.00089196,2.4321,68.404,88.09,1.3823,7911.2,161.9
64,0.00088869,2.4311,68.41,88.06,1.3928,7913.6,161.9
65,0.00088537,2.4267,68.136,88.098,1.3916,7923.5,161.7
66,0.00088202,2.4206,68.5,88.108,1.3852,7914.1,161.9
67,0.00087862,2.414,68.732,88.414,1.3802,7894.8,162.3
68,0.00087518,2.4041,68.59,88.104,1.3872,7909.7,162.0
69,0.0008717,2.4044,68.476,88.256,1.3767,7917.6,161.8
70,0.00086818,2.3978,68.612,88.03,1.3799,7925.9,161.6
71,0.00086462,2.3926,68.782,88.362,1.3607,7922.5,161.7
72,0.00086102,2.3865,68.838,88.348,1.3677,7867.9,162.8
73,0.00085738,2.3804,68.596,88.366,1.3752,7904.3,162.1
74,0.0008537,2.3811,69.158,88.608,1.348,7925.2,161.6
75,0.00084998,2.3735,69.01,88.306,1.3583,7916.9,161.8
76,0.00084623,2.3718,68.848,88.39,1.3625,7898.1,162.2
77,0.00084243,2.3645,68.954,88.514,1.3579,7910.6,161.9
78,0.0008386,2.3627,69.278,88.646,1.3413,7921.5,161.7
79,0.00083473,2.3586,69.024,88.538,1.3483,7901.3,162.1
80,0.00083083,2.3527,69.19,88.566,1.3494,7911.5,161.9
81,0.00082689,2.3479,69.1,88.536,1.3657,7914.3,161.9
82,0.00082291,2.3436,69.156,88.744,1.3407,7918.1,161.8
83,0.0008189,2.3341,69.312,88.69,1.332,7914.6,161.9
84,0.00081485,2.3344,69.452,88.642,1.3474,7910.9,161.9
85,0.00081077,2.3246,69.5,88.764,1.3305,7911.7,161.9
86,0.00080665,2.3269,69.82,88.984,1.328,7915.3,161.8
87,0.0008025,2.3269,69.392,88.794,1.3457,7911.4,161.9
88,0.00079832,2.3243,69.754,88.792,1.3257,7913.9,161.9
89,0.0007941,2.3204,69.786,88.828,1.3192,7905.0,162.1
90,0.00078985,2.3114,69.866,89.146,1.3079,7919.6,161.8
91,0.00078557,2.3033,69.756,88.79,1.3304,7901.5,162.1
92,0.00078126,2.3047,69.544,88.914,1.3172,7904.0,162.1
93,0.00077692,2.296,69.856,88.894,1.3304,7910.3,161.9
94,0.00077255,2.2893,69.83,88.902,1.3215,7903.1,162.1
95,0.00076815,2.2916,69.756,89.066,1.3103,7908.2,162.0
96,0.00076372,2.285,69.724,88.94,1.3236,7921.8,161.7
97,0.00075926,2.2774,69.908,89.048,1.321,7914.6,161.9
98,0.00075477,2.2785,70.014,89.12,1.3189,7919.8,161.7
99,0.00075025,2.27,69.922,88.82,1.3276,7910.5,161.9
100,0.00074571,2.2659,70.08,89.02,1.3223,7902.2,162.1
101,0.00074114,2.2623,69.978,88.96,1.3215,7894.4,162.3
102,0.00073654,2.2626,70.354,89.218,1.2978,7908.2,162.0
103,0.00073192,2.2555,70.392,89.21,1.3011,7901.6,162.1
104,0.00072727,2.2469,70.144,89.13,1.3159,7909.3,162.0
105,0.0007226,2.2501,70.294,89.308,1.2944,7899.6,162.2
106,0.0007179,2.2393,70.29,89.246,1.3043,7913.7,161.9
107,0.00071318,2.2423,70.156,89.182,1.3158,7907.0,162.0
108,0.00070844,2.2362,70.28,89.278,1.306,7908.7,162.0
109,0.00070367,2.2319,70.462,89.386,1.2993,7890.2,162.4
110,0.00069888,2.23,70.302,89.206,1.3058,7913.5,161.9
111,0.00069407,2.2273,70.222,89.236,1.3024,7898.3,162.2
112,0.00068924,2.2216,70.564,89.496,1.2917,7912.0,161.9
113,0.00068438,2.2171,70.63,89.542,1.2731,7903.5,162.1
114,0.00067951,2.2114,70.488,89.348,1.2988,7904.4,162.1
115,0.00067462,2.2073,70.336,89.266,1.2964,7903.4,162.1
116,0.0006697,2.2035,70.494,89.496,1.2913,7900.8,162.1
117,0.00066477,2.1978,70.662,89.514,1.2879,7926.6,161.6
118,0.00065982,2.1983,70.42,89.288,1.2892,7905.1,162.1
119,0.00065486,2.1896,70.688,89.498,1.2849,7866.5,162.8
120,0.00064987,2.1852,70.862,89.504,1.3024,7895.0,162.3
121,0.00064488,2.1842,71.094,89.624,1.2718,7904.5,162.1
122,0.00063986,2.1771,70.85,89.508,1.2958,7900.7,162.1
123,0.00063483,2.1771,70.91,89.6,1.2765,7918.5,161.8
124,0.00062978,2.1694,70.8,89.514,1.27,7908.2,162.0
125,0.00062472,2.1701,70.952,89.644,1.2725,7908.4,162.0
126,0.00061965,2.1621,70.606,89.468,1.2976,7913.8,161.9
127,0.00061457,2.1591,71.218,89.626,1.2768,7913.7,161.9
128,0.00060947,2.1554,70.988,89.512,1.2849,7918.1,161.8
129,0.00060436,2.1488,71.144,89.576,1.2725,7924.0,161.7
130,0.00059923,2.15,71.11,89.534,1.2737,7916.0,161.8
131,0.0005941,2.1423,71.202,89.792,1.2733,7917.1,161.8
132,0.00058896,2.1317,71.326,89.776,1.2651,7917.7,161.8
133,0.00058381,2.1306,70.742,89.682,1.2835,7911.9,161.9
134,0.00057864,2.1269,71.038,89.61,1.2789,7916.8,161.8
135,0.00057347,2.1275,70.778,89.634,1.2872,7914.9,161.9
136,0.00056829,2.1233,70.946,89.602,1.2772,7911.1,161.9
137,0.00056311,2.1123,71.082,89.732,1.2772,7911.0,161.9
138,0.00055792,2.1102,71.252,89.64,1.2738,7873.2,162.7
139,0.00055272,2.1066,71.268,89.816,1.2662,7879.8,162.6
140,0.00054751,2.1045,71.39,89.66,1.2689,7883.5,162.5
141,0.0005423,2.1016,71.148,89.782,1.2676,7880.8,162.6
142,0.00053709,2.094,71.422,89.72,1.2638,7874.8,162.7
143,0.00053187,2.088,71.274,89.87,1.2733,7914.6,161.9
144,0.00052665,2.094,71.444,89.772,1.2653,7894.7,162.3
145,0.00052142,2.0831,71.02,89.81,1.2844,7902.7,162.1
146,0.00051619,2.0745,71.176,89.776,1.2729,7909.5,162.0
147,0.00051096,2.0777,71.178,89.784,1.2792,7921.8,161.7
148,0.00050573,2.0711,71.486,89.944,1.2679,7918.3,161.8
149,0.0005005,2.0606,71.514,89.756,1.2645,7920.6,161.7
150,0.00049527,2.0637,71.702,89.868,1.2596,7904.5,162.1
151,0.00049004,2.0578,71.568,89.882,1.2559,7913.6,161.9
152,0.00048481,2.0527,71.336,89.66,1.2731,7914.7,161.9
153,0.00047959,2.0496,71.302,89.72,1.2776,7888.7,162.4
154,0.00047436,2.043,71.244,89.788,1.2728,7827.9,163.6
155,0.00046914,2.0428,71.67,89.992,1.2553,7914.3,161.9
156,0.00046392,2.0332,71.716,89.896,1.2638,7872.8,162.7
157,0.00045871,2.0329,71.49,89.932,1.2695,7921.5,161.7
158,0.0004535,2.0263,71.676,89.89,1.2611,7918.1,161.8
159,0.00044829,2.02,71.862,89.832,1.2616,7864.6,162.9
160,0.00044309,2.0176,71.774,89.876,1.2628,7922.4,161.7
161,0.0004379,2.0165,71.866,90.01,1.2533,7878.5,162.6
162,0.00043271,2.0113,71.456,89.762,1.28,7910.3,161.9
163,0.00042754,2.0005,71.796,89.972,1.264,7920.6,161.7
164,0.00042237,1.9956,71.58,89.832,1.2668,7882.1,162.5
165,0.0004172,1.9927,71.584,90.044,1.2693,7912.2,161.9
166,0.00041205,1.9881,71.372,89.658,1.2947,7923.2,161.7
167,0.00040691,1.9859,71.576,89.87,1.2686,7929.1,161.6
168,0.00040177,1.9806,71.684,89.796,1.2771,7931.8,161.5
169,0.00039665,1.976,71.62,89.79,1.2669,7915.3,161.8
170,0.00039154,1.9713,71.936,89.958,1.2568,7911.5,161.9
171,0.00038644,1.9648,71.864,89.946,1.276,7916.5,161.8
172,0.00038136,1.9594,71.61,89.862,1.2688,7913.4,161.9
173,0.00037628,1.9557,71.912,89.882,1.2697,7929.3,161.6
174,0.00037122,1.948,71.694,89.776,1.272,7912.6,161.9
175,0.00036618,1.9507,72.174,90.026,1.2495,7626.0,168.0
176,0.00036115,1.9395,71.766,89.92,1.2756,7923.8,161.7
177,0.00035613,1.9355,71.814,89.804,1.2704,7925.0,161.6
178,0.00035113,1.9338,72.15,90.12,1.2547,7929.4,161.6
179,0.00034615,1.9326,71.616,89.724,1.2851,7915.0,161.8
180,0.00034118,1.9236,71.952,89.954,1.2672,7917.0,161.8
181,0.00033624,1.9209,71.782,89.868,1.2776,7895.2,162.3
182,0.0003313,1.912,72.038,89.914,1.2714,7925.8,161.6
183,0.00032639,1.9094,71.576,89.846,1.2847,7914.6,161.9
184,0.0003215,1.9047,71.816,89.914,1.2728,7909.9,162.0
185,0.00031663,1.8993,72.156,90.08,1.2628,7923.1,161.7
186,0.00031177,1.8966,72.116,90.104,1.2641,7870.9,162.8
187,0.00030694,1.8857,72.178,90.0,1.2596,7911.5,161.9
188,0.00030213,1.8836,72.154,89.95,1.2674,7913.8,161.9
189,0.00029734,1.8814,72.062,90.098,1.2604,7897.1,162.2
190,0.00029257,1.883,71.944,89.996,1.2667,7911.6,161.9
191,0.00028783,1.8718,72.218,90.054,1.2622,7917.8,161.8
192,0.00028311,1.8615,72.172,90.234,1.2654,7897.6,162.2
193,0.00027841,1.8579,72.048,90.03,1.2658,7908.4,162.0
194,0.00027374,1.854,72.118,90.086,1.2815,7880.6,162.6
195,0.00026909,1.8495,71.806,89.8,1.2853,7908.5,162.0
196,0.00026446,1.8433,72.188,90.032,1.2713,7919.7,161.8
197,0.00025987,1.838,72.358,90.144,1.264,7919.7,161.8
198,0.0002553,1.8391,72.198,90.054,1.2735,7929.0,161.6
199,0.00025075,1.8281,71.92,90.004,1.2828,7919.9,161.7
200,0.00024624,1.8222,72.038,89.852,1.2802,7890.4,162.4
201,0.00024175,1.8227,72.444,90.094,1.2706,7904.7,162.1
202,0.00023729,1.8137,72.102,89.97,1.2789,7916.7,161.8
203,0.00023286,1.8129,72.234,90.038,1.2841,7867.0,162.8
204,0.00022846,1.8044,71.998,90.108,1.2781,7867.9,162.8
205,0.00022408,1.8002,72.252,90.09,1.2823,7850.7,163.2
206,0.00021974,1.7916,72.318,90.022,1.2803,7861.8,162.9
207,0.00021543,1.7879,72.35,89.958,1.2828,7915.2,161.8
208,0.00021115,1.7855,72.348,90.002,1.273,7921.2,161.7
209,0.0002069,1.7796,72.086,89.918,1.2922,7905.9,162.0
210,0.00020269,1.7767,72.312,90.05,1.2807,7921.7,161.7
211,0.00019851,1.7728,72.336,89.96,1.2836,7917.0,161.8
212,0.00019436,1.7681,72.262,89.966,1.2829,7913.1,161.9
213,0.00019024,1.76,72.52,90.058,1.2768,7913.7,161.9
214,0.00018616,1.7554,72.37,90.064,1.2952,7869.3,162.8
215,0.00018211,1.7498,72.568,89.998,1.2794,7899.1,162.2
216,0.0001781,1.7488,72.438,90.024,1.2896,7879.8,162.6
217,0.00017412,1.7408,72.7,90.122,1.2751,7887.5,162.4
218,0.00017018,1.7354,72.228,90.0,1.2917,7914.0,161.9
219,0.00016627,1.7277,72.488,90.052,1.2892,7912.3,161.9
220,0.0001624,1.7245,72.576,90.054,1.2842,7875.1,162.7
221,0.00015857,1.7171,72.276,89.72,1.3216,7886.8,162.4
222,0.00015478,1.7202,72.386,89.998,1.3006,7913.1,161.9
223,0.00015102,1.712,72.672,89.998,1.2912,7928.2,161.6
224,0.0001473,1.7087,72.504,89.892,1.3133,7922.5,161.7
225,0.00014362,1.7043,72.258,89.79,1.3165,7923.8,161.7
226,0.00013998,1.7011,72.458,89.924,1.3057,7919.8,161.7
227,0.00013638,1.6922,72.844,90.188,1.2853,7901.5,162.1
228,0.00013282,1.6872,72.432,89.874,1.3129,7919.2,161.8
229,0.0001293,1.6817,72.8,90.198,1.2829,7892.0,162.3
230,0.00012582,1.6827,72.384,89.924,1.3133,7925.3,161.6
231,0.00012238,1.6748,72.654,90.168,1.2858,7916.3,161.8
232,0.00011899,1.6656,72.396,89.842,1.3161,7890.6,162.3
233,0.00011563,1.6596,72.516,90.058,1.3016,7798.3,164.3
234,0.00011232,1.664,72.608,90.07,1.3034,7911.9,161.9
235,0.00010905,1.6572,72.584,90.004,1.3121,7904.1,162.1
236,0.00010582,1.6483,72.562,89.91,1.3228,7885.7,162.4
237,0.00010264,1.6494,72.5,89.834,1.3278,7895.3,162.3
238,9.95e-05,1.643,72.762,90.062,1.3065,7910.1,161.9
239,9.64e-05,1.6383,72.49,89.81,1.3358,7877.8,162.6
240,9.335e-05,1.6323,73.012,90.22,1.2899,7902.9,162.1
241,9.034e-05,1.6257,72.568,89.856,1.3238,7883.6,162.5
242,8.738e-05,1.6251,72.96,90.062,1.3011,7918.9,161.8
243,8.446e-05,1.6209,72.658,90.066,1.3196,7914.6,161.9
244,8.159e-05,1.6133,72.596,89.914,1.3295,7901.4,162.1
245,7.876e-05,1.6069,72.73,89.818,1.327,7911.9,161.9
246,7.598e-05,1.6067,72.938,90.082,1.308,7925.2,161.6
247,7.325e-05,1.5999,72.768,90.0,1.3209,7909.0,162.0
248,7.056e-05,1.5975,72.788,90.078,1.315,7908.5,162.0
249,6.792e-05,1.5956,72.68,89.954,1.3331,7909.8,162.0
250,6.533e-05,1.5893,72.45,89.686,1.3573,7895.6,162.2
251,6.279e-05,1.5833,72.738,89.96,1.3346,7916.8,161.8
252,6.029e-05,1.5796,72.862,89.87,1.3279,7909.2,162.0
253,5.784e-05,1.579,72.71,90.026,1.3351,7915.8,161.8
254,5.544e-05,1.575,72.778,89.832,1.3489,7910.4,161.9
255,5.309e-05,1.5734,72.92,90.17,1.3068,7915.4,161.8
256,5.079e-05,1.5698,72.708,89.978,1.3433,7921.5,161.7
257,4.854e-05,1.5633,73.03,90.076,1.3358,7921.4,161.7
258,4.634e-05,1.5613,73.032,90.064,1.3308,7901.6,162.1
259,4.419e-05,1.556,73.028,90.156,1.3295,7906.0,162.0
260,4.208e-05,1.5499,72.83,90.004,1.3435,7918.4,161.8
261,4.003e-05,1.5468,72.9,90.016,1.3402,7861.4,163.0
262,3.803e-05,1.5459,73.176,90.078,1.3392,7915.3,161.8
263,3.608e-05,1.5442,72.992,90.024,1.3418,7877.3,162.6
264,3.418e-05,1.5408,72.92,89.958,1.3496,7907.7,162.0
265,3.233e-05,1.5387,72.856,89.888,1.3519,7829.8,163.6
266,3.053e-05,1.5291,73.096,89.93,1.3478,7725.7,165.8
267,2.879e-05,1.5331,73.006,89.928,1.3562,7796.4,164.3
268,2.709e-05,1.529,72.956,89.894,1.3504,7840.7,163.4
269,2.545e-05,1.5224,73.032,89.85,1.3556,7906.3,162.0
270,2.386e-05,1.5217,73.094,90.056,1.3538,7774.5,164.8
271,2.232e-05,1.5192,73.098,89.996,1.346,7902.2,162.1
272,2.083e-05,1.5157,73.114,89.896,1.3571,7924.3,161.7
273,1.94e-05,1.5089,73.146,90.074,1.3477,7919.5,161.8
274,1.802e-05,1.5118,73.042,89.88,1.3609,7910.3,161.9
275,1.669e-05,1.5128,73.076,89.9,1.3585,7903.7,162.1
276,1.542e-05,1.5061,73.038,89.858,1.3572,7924.4,161.7
277,1.42e-05,1.5053,73.194,89.964,1.3486,7927.3,161.6
278,1.303e-05,1.5007,73.24,89.98,1.3575,7919.1,161.8
279,1.192e-05,1.5011,73.128,90.056,1.3632,7918.7,161.8
280,1.086e-05,1.5006,73.222,89.98,1.3601,7924.1,161.7
281,9.85e-06,1.4965,73.182,90.0,1.3561,7897.3,162.2
282,8.9e-06,1.4955,73.128,89.912,1.3693,7914.5,161.9
283,8e-06,1.4955,73.2,89.958,1.3592,7918.9,161.8
284,7.15e-06,1.494,73.248,90.118,1.3576,7914.7,161.9
285,6.36e-06,1.4902,73.12,89.948,1.3633,7924.9,161.6
286,5.62e-06,1.4897,73.232,89.978,1.3661,7921.0,161.7
287,4.94e-06,1.4879,73.132,89.964,1.3643,7917.7,161.8
288,4.31e-06,1.4891,73.238,89.966,1.3636,7924.2,161.7
289,3.74e-06,1.4882,73.14,90.014,1.3645,7922.4,161.7
290,3.22e-06,1.4841,73.186,90.002,1.3626,7927.0,161.6
291,2.75e-06,1.4839,73.146,89.964,1.3633,7906.5,162.0
292,2.34e-06,1.4832,73.21,89.978,1.3663,7922.6,161.7
293,1.99e-06,1.485,73.216,89.97,1.366,7923.3,161.7
294,1.68e-06,1.485,73.14,90.0,1.3628,7935.7,161.4
295,1.44e-06,1.4828,73.124,90.014,1.367,7932.0,161.5
296,1.25e-06,1.4849,73.23,90.0,1.3654,7918.2,161.8
297,1.11e-06,1.481,73.188,89.968,1.3655,7916.1,161.8
298,1.03e-06,1.4777,73.208,90.074,1.3635,7921.2,161.7
299,1e-06,1.4837,73.192,90.004,1.3635,7930.6,161.5
