epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
240,9.335e-05,1.6244,72.882,89.834,1.3237,7929.3,161.6
241,9.034e-05,1.6205,73.208,90.062,1.2978,7923.1,161.7
242,8.738e-05,1.6159,73.224,89.966,1.3037,7919.6,161.8
243,8.446e-05,1.6134,73.114,89.916,1.3086,7928.5,161.6
244,8.159e-05,1.6044,73.112,89.882,1.3168,7930.1,161.5
245,7.876e-05,1.6012,72.942,89.788,1.3212,7938.6,161.4
246,7.598e-05,1.5986,73.308,90.086,1.2924,7923.8,161.7
247,7.325e-05,1.5894,73.17,89.926,1.3167,7905.6,162.0
248,7.056e-05,1.5891,73.158,89.894,1.3198,7914.3,161.9
249,6.792e-05,1.5822,73.274,89.912,1.3176,7914.1,161.9
250,6.533e-05,1.5835,73.118,89.93,1.3205,7933.6,161.5
251,6.279e-05,1.5723,73.102,89.78,1.3326,7936.1,161.4
252,6.029e-05,1.5728,72.976,89.784,1.3392,7929.5,161.6
253,5.784e-05,1.5723,73.002,89.696,1.3354,7932.3,161.5
254,5.544e-05,1.5647,73.206,89.956,1.3252,7906.4,162.0
255,5.309e-05,1.5624,73.226,89.866,1.3269,7927.4,161.6
256,5.079e-05,1.557,73.182,89.914,1.3225,7938.2,161.4
257,4.854e-05,1.5534,73.242,89.85,1.3295,7929.3,161.6
258,4.634e-05,1.5494,73.29,89.756,1.3392,7931.5,161.5
259,4.419e-05,1.5518,73.212,89.818,1.3376,7917.9,161.8
260,4.208e-05,1.5409,73.436,90.016,1.3198,7930.9,161.5
261,4.003e-05,1.5411,73.194,89.876,1.3415,7931.5,161.5
262,3.803e-05,1.5379,73.378,89.872,1.341,7932.4,161.5
263,3.608e-05,1.5315,73.342,89.992,1.3251,7923.3,161.7
264,3.418e-05,1.532,73.34,89.862,1.3456,7927.7,161.6
265,3.233e-05,1.5255,73.258,89.818,1.34,7928.3,161.6
266,3.053e-05,1.5221,73.43,89.856,1.3396,7912.6,161.9
267,2.879e-05,1.5211,73.238,89.69,1.3524,7930.0,161.5
268,2.709e-05,1.5214,73.304,89.872,1.3426,7903.6,162.1
269,2.545e-05,1.5139,73.332,89.672,1.3447,7916.2,161.8
270,2.386e-05,1.5119,73.464,89.83,1.3497,7933.5,161.5
