epoch,iter,layer,grad_phi_norm
5,300,3,2.168549872294534e-05
5,300,4,1.2407414942572359e-05
5,300,5,7.057226866891142e-06
5,300,6,4.092913059139391e-06
5,300,7,2.411447667327593e-06
5,300,8,1.645178372200462e-06
5,300,9,9.55837094807066e-07
5,300,10,2.335157205379801e-07
5,300,11,0.0
5,400,0,6.303221744019538e-05
5,400,1,6.36715631117113e-05
5,400,2,5.452144978335127e-05
5,400,3,3.4715922083705664e-05
5,400,4,1.84823675226653e-05
5,400,5,1.0085330359288491e-05
5,400,6,5.780710580438608e-06
5,400,7,4.03999229092733e-06
5,400,8,2.727569608396152e-06
5,400,9,2.04564298655896e-06
5,400,10,4.122115342397592e-07
5,400,11,0.0
5,500,0,6.560852489201352e-05
5,500,1,6.0925569414393976e-05
5,500,2,4.7666420869063586e-05
5,500,3,2.823950671881903e-05
5,500,4,1.6826243154355325e-05
5,500,5,9.173989383270964e-06
5,500,6,5.1441843424981926e-06
5,500,7,3.6164144603390014e-06
5,500,8,2.5475728762103245e-06
5,500,9,1.5632674603693886e-06
5,500,10,3.1058175409270916e-07
5,500,11,0.0
5,600,0,7.032952271401882e-05
5,600,1,6.973207200644538e-05
5,600,2,5.3054027375765145e-05
5,600,3,3.305014251964167e-05
5,600,4,2.023552224272862e-05
5,600,5,1.124641585192876e-05
5,600,6,6.60986779621453e-06
5,600,7,4.672432623920031e-06
5,600,8,3.225768068659818e-06
5,600,9,2.044899247266585e-06
5,600,10,4.19825681774455e-07
5,600,11,0.0
5,700,0,9.049152140505612e-05
5,700,1,8.671690738992766e-05
5,700,2,6.514080450870097e-05
5,700,3,3.834962262772024e-05
5,700,4,2.494006184861064e-05
5,700,5,1.2745457752316725e-05
5,700,6,7.533840289397631e-06
5,700,7,5.383329153119121e-06
5,700,8,3.599236379159265e-06
5,700,9,2.2664100924885133e-06
5,700,10,4.4833697643298365e-07
5,700,11,0.0
5,800,0,6.895329715916887e-05
5,800,1,7.892610301496461e-05
5,800,2,6.766277510905638e-05
5,800,3,4.128482032683678e-05
5,800,4,2.2118389097158797e-05
5,800,5,1.2594588952197228e-05
5,800,6,7.629440005985089e-06
5,800,7,5.4234155868471134e-06
5,800,8,3.6128544707025867e-06
5,800,9,2.411031118754181e-06
5,800,10,6.899365416757064e-07
5,800,11,0.0
5,900,0,6.668054993497208e-05
5,900,1,7.915738387964666e-05
5,900,2,6.0484864661702886e-05
5,900,3,4.211962368572131e-05
5,900,4,2.527556353015825e-05
5,900,5,1.378119304717984e-05
5,900,6,8.176407391147222e-06
5,900,7,5.662498551828321e-06
5,900,8,4.0521626942791045e-06
5,900,9,2.330879851797363e-06
5,900,10,6.303732220658276e-07
5,900,11,0.0
5,1000,0,5.367849735193886e-05
5,1000,1,6.627464608754963e-05
5,1000,2,5.433628030004911e-05
5,1000,3,3.504513006191701e-05
5,1000,4,2.301521089975722e-05
5,1000,5,1.0667196875147056e-05
5,1000,6,6.254601885302691e-06
5,1000,7,4.857870862906566e-06
5,1000,8,2.924616865129792e-06
5,1000,9,1.968682681763312e-06
5,1000,10,5.513097676157486e-07
5,1000,11,0.0
5,1100,0,6.584833317901939e-05
5,1100,1,7.433549035340548e-05
5,1100,2,7.299026765394956e-05
5,1100,3,4.728549538413063e-05
5,1100,4,2.7081530788564123e-05
5,1100,5,1.5538371371803805e-05
5,1100,6,8.407469067606144e-06
5,1100,7,6.176434908411466e-06
5,1100,8,4.034366156702163e-06
5,1100,9,2.8484250833571423e-06
5,1100,10,8.557462933822535e-07
5,1100,11,0.0
5,1200,0,7.696572720305994e-05
5,1200,1,7.823947089491412e-05
5,1200,2,6.13112497376278e-05
5,1200,3,4.2410625610500574e-05
5,1200,4,2.8544447559397668e-05
5,1200,5,1.37349516080576e-05
5,1200,6,8.950016308517661e-06
5,1200,7,6.409776233340381e-06
5,1200,8,4.587899184116395e-06
5,1200,9,2.708688953134697e-06
5,1200,10,8.225961778407509e-07
5,1200,11,0.0
6,0,0,5.9383841289673e-05
6,0,1,7.317295239772648e-05
6,0,2,5.8604699006536976e-05
6,0,3,3.8707745261490345e-05
6,0,4,2.5653311240603216e-05
6,0,5,1.4578641639673151e-05
6,0,6,8.079125109361485e-06
6,0,7,5.922675427427748e-06
6,0,8,3.936085704481229e-06
6,0,9,2.386075721005909e-06
6,0,10,7.520813483097299e-07
6,0,11,0.0
6,100,0,6.289387965807691e-05
6,100,1,7.189065217971802e-05
6,100,2,6.0303798818495125e-05
6,100,3,3.9226142689585686e-05
6,100,4,2.6718340450315736e-05
6,100,5,1.4479789570032153e-05
6,100,6,8.598711247032043e-06
6,100,7,6.152776677481597e-06
6,100,8,4.620819254341768e-06
6,100,9,2.6245322715112707e-06
6,100,10,8.276264225060004e-07
6,100,11,0.0
6,200,0,7.059000199660659e-05
6,200,1,8.909370808396488e-05
6,200,2,6.584337825188413e-05
6,200,3,5.090148624731228e-05
6,200,4,3.0189314202289097e-05
6,200,5,1.460591192881111e-05
6,200,6,9.32338025450008e-06
6,200,7,6.498055881820619e-06
6,200,8,4.384365183796035e-06
6,200,9,2.837189413185115e-06
6,200,10,8.701769047547714e-07
6,200,11,0.0
6,300,0,4.509361315285787e-05
6,300,1,5.2107858209637925e-05
6,300,2,4.252947474014945e-05
6,300,3,2.9251219530124217e-05
6,300,4,2.0281566321500577e-05
6,300,5,1.1282651939836796e-05
6,300,6,6.514763299492188e-06
6,300,7,4.597325641952921e-06
6,300,8,3.080786882492248e-06
6,300,9,2.138633362847031e-06
6,300,10,6.70291115056898e-07
6,300,11,0.0
6,400,0,7.855096919229254e-05
6,400,1,8.566745964344591e-05
6,400,2,6.552227569045499e-05
6,400,3,5.2057621360290796e-05
6,400,4,3.335728251840919e-05
6,400,5,1.753013930283487e-05
6,400,6,9.546182809572201e-06
6,400,7,6.977760222071083e-06
6,400,8,4.437880306795705e-06
6,400,9,2.8695162654912565e-06
6,400,10,9.947646049113246e-07
6,400,11,0.0
6,500,0,8.144212188199162e-05
6,500,1,8.895571227185428e-05
6,500,2,7.907501276349649e-05
6,500,3,5.7188102800864726e-05
6,500,4,3.521629696479067e-05
6,500,5,1.93883079191437e-05
6,500,6,1.1578912562981714e-05
6,500,7,8.569497367716394e-06
6,500,8,6.083694643166382e-06
6,500,9,4.088044534000801e-06
6,500,10,1.4461891169048613e-06
6,500,11,0.0
6,600,0,8.224923658417538e-05
6,600,1,7.701472350163385e-05
6,600,2,6.939480226719752e-05
6,600,3,5.5584485380677506e-05
6,600,4,3.757731610676274e-05
6,600,5,1.739673643896822e-05
6,600,6,1.1147705663461238e-05
6,600,7,8.089113180176355e-06
6,600,8,4.933890068059554e-06
6,600,9,3.662403742055176e-06
6,600,10,1.2810701264243107e-06
6,600,11,0.0
6,700,0,8.0959900515154e-05
6,700,1,8.66385453264229e-05
6,700,2,7.535508484579623e-05
6,700,3,5.430091550806537e-05
6,700,4,3.585394733818248e-05
6,700,5,1.8704204194364138e-05
6,700,6,1.1638055184448604e-05
6,700,7,8.396918019570876e-06
6,700,8,6.350521289277822e-06
6,700,9,3.9811084207030945e-06
6,700,10,1.472839016969374e-06
6,700,11,0.0
6,800,0,5.419502849690616e-05
6,800,1,7.306382758542895e-05
6,800,2,6.666224362561479e-05
6,800,3,4.58125832665246e-05
6,800,4,3.2579268008703366e-05
6,800,5,1.6325031538144685e-05
6,800,6,9.712155588204041e-06
6,800,7,6.885137736389879e-06
6,800,8,4.414749582792865e-06
6,800,9,3.6416413422557525e-06
6,800,10,1.340759013146453e-06
6,800,11,0.0
6,900,0,5.9129502915311605e-05
6,900,1,7.503019878640771e-05
6,900,2,6.983676576055586e-05
6,900,3,4.7955294576240703e-05
6,900,4,3.185267996741459e-05
6,900,5,1.6300629795296118e-05
6,900,6,9.870869689621031e-06
6,900,7,7.5467828537512105e-06
6,900,8,4.736434675578494e-06
6,900,9,3.1397958082379773e-06
6,900,10,1.0437904620630434e-06
6,900,11,0.0
6,1000,0,0.00010372568794991821
6,1000,1,0.00011959220137214288
6,1000,2,9.126121585723013e-05
6,1000,3,6.935330020496622e-05
6,1000,4,4.8896781663643196e-05
6,1000,5,2.2097925466368906e-05
6,1000,6,1.3696771929971874e-05
6,1000,7,9.957527254300658e-06
6,1000,8,6.366001798596699e-06
6,1000,9,4.357282250566641e-06
6,1000,10,1.5902538734735572e-06
6,1000,11,0.0
6,1100,0,8.903045818442479e-05
6,1100,1,0.00010025988740380853
6,1100,2,8.133798837661743e-05
6,1100,3,5.9931044233962893e-05
6,1100,4,4.329014336690307e-05
6,1100,5,1.9447787053650245e-05
6,1100,6,1.3377789400692564e-05
6,1100,7,8.859738045430277e-06
6,1100,8,6.575775387318572e-06
6,1100,9,4.43585122411605e-06
6,1100,10,1.4691584055981366e-06
6,1100,11,0.0
6,1200,0,0.0001074333194992505
6,1200,1,0.00012950175732839853
6,1200,2,0.00010372893302701414
6,1200,3,7.985148840816692e-05
6,1200,4,5.4290256230160594e-05
6,1200,5,2.788126039376948e-05
6,1200,6,1.7287406080868095e-05
6,1200,7,1.249540855496889e-05
6,1200,8,8.100109880615491e-06
6,1200,9,5.346763828129042e-06
6,1200,10,1.8552466372057097e-06
6,1200,11,0.0
7,0,0,6.40513317193836e-05
7,0,1,7.713516242802143e-05
7,0,2,6.60700534353964e-05
7,0,3,4.567471478367224e-05
7,0,4,3.78235308744479e-05
7,0,5,1.8957067368319258e-05
7,0,6,1.095919287763536e-05
7,0,7,7.882941645220853e-06
7,0,8,5.121925823914353e-06
7,0,9,4.12282497563865e-06
7,0,10,1.2133858717788826e-06
7,0,11,0.0
7,100,0,7.785057823639363e-05
7,100,1,9.998614405049011e-05
7,100,2,7.801983156241477e-05
7,100,3,5.922820491832681e-05
7,100,4,4.290901779313572e-05
7,100,5,2.2541194994118996e-05
7,100,6,1.4013201507623307e-05
7,100,7,9.423348274140153e-06
7,100,8,6.388919700839324e-06
7,100,9,4.030840045743389e-06
7,100,10,1.7269949239562266e-06
7,100,11,0.0
7,200,0,7.693157385801896e-05
7,200,1,0.00011094157525803894
7,200,2,9.094557753996924e-05
7,200,3,6.837213004473597e-05
7,200,4,4.964446270605549e-05
7,200,5,2.2266194719122723e-05
7,200,6,1.485594293626491e-05
7,200,7,1.0701917744881939e-05
7,200,8,7.163433110690676e-06
7,200,9,5.065222012490267e-06
7,200,10,1.7931857883013436e-06
7,200,11,0.0
7,300,0,8.872860780684277e-05
7,300,1,9.931435488397256e-05
7,300,2,8.807019185042009e-05
7,300,3,7.151679164962843e-05
7,300,4,5.193188553676009e-05
7,300,5,2.6929441446554847e-05
7,300,6,1.587748010933865e-05
7,300,7,1.1013605217158329e-05
7,300,8,6.83525513522909e-06
7,300,9,4.4149965106043965e-06
7,300,10,1.6713884178898297e-06
7,300,11,0.0
7,400,0,0.00011336169700371101
7,400,1,0.00011279449245193973
7,400,2,0.00010345465852878988
7,400,3,7.359150185948238e-05
7,400,4,6.042786844773218e-05
7,400,5,3.2965097489068285e-05
7,400,6,1.712721677904483e-05
7,400,7,1.2610606972884852e-05
7,400,8,9.197137842420489e-06
7,400,9,6.347564976749709e-06
7,400,10,2.227909590146737e-06
7,400,11,0.0
7,500,0,0.00010386481881141663
7,500,1,0.00011180228466400877
7,500,2,0.00010456392192281783
7,500,3,7.139659282984212e-05
7,500,4,5.728942414862104e-05
7,500,5,2.866325667127967e-05
7,500,6,1.635352600715123e-05
7,500,7,1.1656245078484062e-05
7,500,8,8.27820895210607e-06
7,500,9,5.725181381421862e-06
7,500,10,2.05575929612678e-06
7,500,11,0.0
7,600,0,7.200135587481782e-05
7,600,1,9.545936336508021e-05
7,600,2,9.197591862175614e-05
7,600,3,6.492697866633534e-05
7,600,4,5.089664409752004e-05
7,600,5,2.3514767235610634e-05
7,600,6,1.2648007214011159e-05
7,600,7,1.1081169759563636e-05
7,600,8,6.159622444101842e-06
7,600,9,4.520053153100889e-06
7,600,10,1.7894038819576963e-06
7,600,11,0.0
7,700,0,9.757348016137257e-05
7,700,1,0.00013292449875734746
7,700,2,0.0001052639345289208
7,700,3,7.854914292693138e-05
7,700,4,6.136055162642151e-05
7,700,5,3.16506702802144e-05
7,700,6,1.6685093214618973e-05
7,700,7,1.2633679034479428e-05
7,700,8,8.30966564535629e-06
7,700,9,5.314773261488881e-06
7,700,10,1.8791404272633372e-06
7,700,11,0.0
7,800,0,9.479153959546238e-05
7,800,1,0.00011126061872346327
7,800,2,8.785662794252858e-05
7,800,3,6.759198731742799e-05
7,800,4,5.5259351938730106e-05
7,800,5,3.073995321756229e-05
7,800,6,1.8999442545464262e-05
7,800,7,1.3221461813373026e-05
7,800,8,9.354993380839005e-06
7,800,9,6.331818440230563e-06
7,800,10,2.2840797555545578e-06
7,800,11,0.0
7,900,0,0.00010088613635161892
7,900,1,0.00010958138591377065
7,900,2,9.954041161108762e-05
7,900,3,7.211275806184858e-05
7,900,4,5.668581434292719e-05
7,900,5,2.8474089049268514e-05
7,900,6,1.7628708519623615e-05
7,900,7,1.3876741832063999e-05
7,900,8,7.59590648158337e-06
7,900,9,5.644492375722621e-06
7,900,10,2.207160605394165e-06
7,900,11,0.0
7,1000,0,9.224932000506669e-05
7,1000,1,0.00011993751832051203
7,1000,2,9.99937328742817e-05
7,1000,3,7.777457358315587e-05
7,1000,4,6.51615991955623e-05
7,1000,5,3.0738017812836915e-05
7,1000,6,1.8152457414544187e-05
7,1000,7,1.4674284102511592e-05
7,1000,8,8.059799256443512e-06
7,1000,9,5.79893276153598e-06
7,1000,10,2.4104097064991947e-06
7,1000,11,0.0
7,1100,0,9.43966006161645e-05
7,1100,1,0.00011188161442987621
7,1100,2,0.00010130910959560424
7,1100,3,7.178553642006591e-05
7,1100,4,5.959557165624574e-05
7,1100,5,2.715736445679795e-05
7,1100,6,1.5325629647122696e-05
7,1100,7,1.2230353604536504e-05
7,1100,8,7.679850568820257e-06
7,1100,9,5.542154212889727e-06
7,1100,10,1.8473524505679961e-06
7,1100,11,0.0
7,1200,0,0.0001122906178352423
7,1200,1,0.00013750066864304245
7,1200,2,0.00012294546468183398
7,1200,3,9.951427637133747e-05
7,1200,4,7.583734986837953e-05
7,1200,5,3.7919300666544586e-05
7,1200,6,2.319717350474093e-05
7,1200,7,1.5876734323683195e-05
7,1200,8,9.9362596301944e-06
7,1200,9,7.062113127176417e-06
7,1200,10,2.8772635687346337e-06
7,1200,11,0.0
8,0,0,0.00010766566992970183
8,0,1,0.00013755739200860262
8,0,2,0.00010931961151072755
8,0,3,8.982100553112105e-05
8,0,4,7.52147680032067e-05
8,0,5,3.742131229955703e-05
8,0,6,2.0703346308437176e-05
8,0,7,1.5899278878350742e-05
8,0,8,9.457005035073962e-06
8,0,9,6.904946985741844e-06
8,0,10,2.6572008664516034e-06
8,0,11,0.0
8,100,0,9.284733823733404e-05
8,100,1,0.0001150174139183946
8,100,2,0.00010953065793728456
8,100,3,8.774743764661252e-05
8,100,4,7.401983020827174e-05
8,100,5,3.3464842999819666e-05
8,100,6,1.8883440134231932e-05
8,100,7,1.4680905223940499e-05
8,100,8,9.343892998003867e-06
8,100,9,5.457315637613647e-06
8,100,10,2.555873379606055e-06
8,100,11,0.0
8,200,0,0.00011924906721105799
8,200,1,0.00014397992345038801
8,200,2,0.00013310892973095179
8,200,3,0.00010561895032878965
8,200,4,8.512487693224102e-05
8,200,5,4.2726464016595855e-05
8,200,6,2.2813395844423212e-05
8,200,7,1.780530328687746e-05
8,200,8,1.1542572792677674e-05
8,200,9,7.269471552717732e-06
8,200,10,3.1291760933527257e-06
8,200,11,0.0
8,300,0,0.00010360316809965298
8,300,1,0.00012974595301784575
8,300,2,0.00012197826436022297
8,300,3,9.497652354184538e-05
8,300,4,7.652048952877522e-05
8,300,5,3.6138506402494386e-05
8,300,6,2.0242317987140268e-05
8,300,7,1.6748765119700693e-05
8,300,8,9.885528925224207e-06
8,300,9,6.253875199035974e-06
8,300,10,2.5734475457284134e-06
8,300,11,0.0
8,400,0,9.743878763401881e-05
8,400,1,0.0001480205391999334
8,400,2,0.00010614605707814917
8,400,3,8.459497621515766e-05
8,400,4,7.133081089705229e-05
8,400,5,3.691725214594044e-05
8,400,6,1.897746551549062e-05
8,400,7,1.486792098148726e-05
8,400,8,9.373015018354636e-06
8,400,9,6.272340215218719e-06
8,400,10,2.4710441266506677e-06
8,400,11,0.0
8,500,0,0.0001019253977574408
8,500,1,0.00012044597679050639
8,500,2,0.00010552800085861236
8,500,3,8.564712334191427e-05
8,500,4,6.301314715528861e-05
8,500,5,3.466349880909547e-05
8,500,6,1.97030276467558e-05
8,500,7,1.6220590623561293e-05
8,500,8,9.259241778636351e-06
8,500,9,6.70681265546591e-06
8,500,10,2.391695034020813e-06
8,500,11,0.0
8,600,0,0.0001106482304749079
8,600,1,0.00015624015941284597
8,600,2,0.0001226866734214127
8,600,3,8.590106153860688e-05
8,600,4,7.368889055214822e-05
8,600,5,3.908211874659173e-05
8,600,6,2.0345092707430013e-05
8,600,7,1.6337706256308593e-05
8,600,8,9.833717740548309e-06
8,600,9,6.86881503497716e-06
8,600,10,3.1566444249619963e-06
8,600,11,0.0
8,700,0,9.924639743985608e-05
8,700,1,0.00013067809049971402
8,700,2,0.0001173972777905874
8,700,3,9.652593871578574e-05
8,700,4,7.185323192970827e-05
8,700,5,3.834083690890111e-05
8,700,6,2.0593048247974366e-05
8,700,7,1.6316929759341292e-05
8,700,8,9.952435902960133e-06
8,700,9,6.690295322187012e-06
8,700,10,2.5808408281591255e-06
8,700,11,0.0
8,800,0,0.00010623549314914271
8,800,1,0.00012808223254978657
8,800,2,0.00013258575927466154
8,800,3,9.417715045856312e-05
8,800,4,8.10059136711061e-05
8,800,5,3.920849121641368e-05
8,800,6,2.520487214496825e-05
8,800,7,1.8325688870390877e-05
8,800,8,9.83548306976445e-06
8,800,9,6.850765657873126e-06
8,800,10,3.35119011651841e-06
8,800,11,0.0
8,900,0,8.8376400526613e-05
8,900,1,0.00011200402514077723
8,900,2,0.00011928885214729235
8,900,3,9.563939966028556e-05
8,900,4,7.801226456649601e-05
8,900,5,3.724584894371219e-05
8,900,6,2.058447898889426e-05
8,900,7,1.597461050550919e-05
8,900,8,9.66975130722858e-06
8,900,9,5.867490926902974e-06
8,900,10,2.5753365662239958e-06
8,900,11,0.0
8,1000,0,0.00011517846724018455
8,1000,1,0.00015082162281032652
8,1000,2,0.00015002756845206022
8,1000,3,0.00010742632730398327
8,1000,4,9.37345830607228e-05
8,1000,5,5.330253770807758e-05
8,1000,6,2.618237522256095e-05
8,1000,7,2.1508683857973665e-05
8,1000,8,1.2256558875378687e-05
8,1000,9,7.95113646745449e-06
8,1000,10,3.7967372463754145e-06
8,1000,11,0.0
8,1100,0,0.00010930975986411795
8,1100,1,0.00014729014947079122
8,1100,2,0.00014902421389706433
8,1100,3,0.00010799182928167284
8,1100,4,0.00010119675425812602
8,1100,5,5.319016054272652e-05
8,1100,6,2.4937737180152908e-05
8,1100,7,2.1938052668701857e-05
8,1100,8,1.1240425919822883e-05
8,1100,9,7.778208782838192e-06
8,1100,10,4.060833362018457e-06
8,1100,11,0.0
8,1200,0,0.00012592044367920607
8,1200,1,0.00013301361468620598
8,1200,2,0.00011842387175420299
8,1200,3,0.00011159521818626672
8,1200,4,8.78528444445692e-05
8,1200,5,4.312314194976352e-05
8,1200,6,2.4419170586043037e-05
8,1200,7,2.085066444124095e-05
8,1200,8,1.0936563739960548e-05
8,1200,9,7.822687621228397e-06
8,1200,10,3.660001084426767e-06
8,1200,11,0.0
9,0,0,9.845580643741414e-05
9,0,1,0.00012914143735542893
9,0,2,0.00013218891399446875
9,0,3,9.009642963064834e-05
9,0,4,8.636293932795525e-05
9,0,5,4.518735659075901e-05
9,0,6,2.528697223169729e-05
9,0,7,1.9698383766808547e-05
9,0,8,1.0364592526457272e-05
9,0,9,7.401347374980105e-06
9,0,10,2.957639935630141e-06
9,0,11,0.0
9,100,0,0.00011237709259148687
9,100,1,0.00013758665591012686
9,100,2,0.00012863885785918683
9,100,3,0.00010102578380610794
9,100,4,9.377999958815053e-05
9,100,5,4.512405939749442e-05
9,100,6,2.3622911612619646e-05
9,100,7,2.0798916011699475e-05
9,100,8,1.1433217878220603e-05
9,100,9,8.103216714516748e-06
9,100,10,3.652870418591192e-06
9,100,11,0.0
9,200,0,0.00011792041914304718
9,200,1,0.0001484748936491087
9,200,2,0.0001342471077805385
9,200,3,0.00010693853255361319
9,200,4,9.339184180134907e-05
9,200,5,4.3815998651552945e-05
9,200,6,2.513048457331024e-05
9,200,7,2.0799352569156326e-05
9,200,8,1.2128540220146533e-05
9,200,9,7.898384865256958e-06
9,200,10,3.4308945942029823e-06
9,200,11,0.0
9,300,0,0.00013766560005024076
9,300,1,0.00014502300473395735
9,300,2,0.0001387614174745977
9,300,3,0.00010577059583738446
9,300,4,8.264339703600854e-05
9,300,5,4.4091098970966414e-05
9,300,6,2.4017866962822154e-05
9,300,7,1.8972466932609677e-05
9,300,8,1.009812876873184e-05
9,300,9,6.140224741102429e-06
9,300,10,2.932385541498661e-06
9,300,11,0.0
9,400,0,0.00015540271124336869
9,400,1,0.0001639686233829707
9,400,2,0.00015171596896834671
9,400,3,0.00013966660480946302
9,400,4,9.677976777311414e-05
9,400,5,5.2369257900863886e-05
9,400,6,3.179522173013538e-05
9,400,7,2.468709681124892e-05
9,400,8,1.4687021575809922e-05
9,400,9,1.046059242071351e-05
9,400,10,4.068913312949007e-06
9,400,11,0.0
9,500,0,0.00013399295858107507
9,500,1,0.00016710629279259592
9,500,2,0.00013593575567938387
9,500,3,0.00011724893556674942
9,500,4,9.753370977705345e-05
9,500,5,5.083630821900442e-05
9,500,6,2.9031700250925496e-05
9,500,7,2.300797132193111e-05
9,500,8,1.2745289495796897e-05
9,500,9,8.86126326804515e-06
9,500,10,3.992744041170226e-06
9,500,11,0.0
9,600,0,0.00013509763812180609
9,600,1,0.00015693900058977306
9,600,2,0.00015469634672626853
9,600,3,0.0001247810578206554
9,600,4,0.00010450165427755564
9,600,5,5.265255822450854e-05
9,600,6,3.237440250813961e-05
9,600,7,2.41371089941822e-05
9,600,8,1.2990582035854459e-05
9,600,9,9.087524631468114e-06
9,600,10,3.962943537771935e-06
9,600,11,0.0
9,700,0,0.00012713114847429097
9,700,1,0.00016968336421996355
9,700,2,0.00016012112610042095
9,700,3,0.00013501584180630744
9,700,4,0.00011292381532257423
9,700,5,5.593431706074625e-05
9,700,6,3.7702957342844456e-05
9,700,7,2.6978326786775142e-05
9,700,8,1.4432456737267785e-05
9,700,9,9.582968232280109e-06
9,700,10,4.5987403609615285e-06
9,700,11,0.0
9,800,0,0.00017608767666388303
9,800,1,0.00018217717297375202
9,800,2,0.00015861235442571342
9,800,3,0.00012760375102516264
9,800,4,0.00012110621901229024
9,800,5,6.235231558093801e-05
9,800,6,3.6297082260716707e-05
9,800,7,2.7924959795200266e-05
9,800,8,1.4537305105477571e-05
9,800,9,9.93848607322434e-06
9,800,10,4.325283043726813e-06
9,800,11,0.0
9,900,0,0.00014847394777461886
9,900,1,0.00018340368114877492
9,900,2,0.0001757771533448249
9,900,3,0.00013533009041566402
9,900,4,0.00012704968685284257
9,900,5,6.886560004204512e-05
9,900,6,3.510573151288554e-05
9,900,7,2.8036194635205902e-05
9,900,8,1.4197312339092605e-05
9,900,9,9.58020336838672e-06
9,900,10,4.271224497642834e-06
9,900,11,0.0
9,1000,0,0.00012264600081834942
9,1000,1,0.00016118548228405416
9,1000,2,0.00015276619524229318
9,1000,3,0.00011709233513101935
9,1000,4,0.00011361148790456355
9,1000,5,5.3595755161950365e-05
9,1000,6,3.2188912882702425e-05
9,1000,7,2.6299099772586487e-05
9,1000,8,1.3762360140390228e-05
9,1000,9,9.721263268147595e-06
9,1000,10,5.165688435226912e-06
9,1000,11,0.0
9,1100,0,0.0001555810304125771
9,1100,1,0.00017083993589039892
9,1100,2,0.00018122293113265187
9,1100,3,0.00013720488641411066
9,1100,4,0.0001287010672967881
9,1100,5,6.586709059774876e-05
9,1100,6,3.95477945858147e-05
9,1100,7,2.9874532629037276e-05
9,1100,8,1.6332776795024984e-05
9,1100,9,1.1318933502479922e-05
9,1100,10,5.479477295011748e-06
9,1100,11,0.0
9,1200,0,0.00014616810949519277
9,1200,1,0.00018674788589123636
9,1200,2,0.0001589604071341455
9,1200,3,0.000135967115056701
9,1200,4,0.00010675442172214389
9,1200,5,5.6215667427750304e-05
9,1200,6,3.5450273571768776e-05
9,1200,7,2.5829194783000275e-05
9,1200,8,1.4017402463650797e-05
9,1200,9,1.0654523975972552e-05
9,1200,10,4.883619112661108e-06
9,1200,11,0.0
10,0,0,0.0001579334493726492
10,0,1,0.00017515143554192036
10,0,2,0.00018229398119729012
10,0,3,0.00014364249364007264
10,0,4,0.0001272598165087402
10,0,5,5.8474081015447155e-05
10,0,6,3.599770207074471e-05
10,0,7,2.847370160452556e-05
10,0,8,1.5009301932877861e-05
10,0,9,1.0356707207392901e-05
10,0,10,4.862661626248155e-06
10,0,11,0.0
10,100,0,0.00012720766244456172
10,100,1,0.00016254553338512778
10,100,2,0.00016373972175642848
10,100,3,0.00011880881356773898
10,100,4,0.00010681648564059287
10,100,5,5.938419417361729e-05
10,100,6,3.6741854273714125e-05
10,100,7,2.787826451822184e-05
10,100,8,1.4552516404364724e-05
10,100,9,1.1210633601876907e-05
10,100,10,4.9424033932155e-06
10,100,11,0.0
10,200,0,0.0001808787346817553
10,200,1,0.0002059704711427912
10,200,2,0.00019659653480630368
10,200,3,0.0001618951209820807
10,200,4,0.0001285747130168602
10,200,5,6.427245534723625e-05
10,200,6,4.033211735077202e-05
10,200,7,3.008121893799398e-05
10,200,8,1.681100548012182e-05
10,200,9,1.321751915384084e-05
10,200,10,5.603471890935907e-06
10,200,11,0.0
10,300,0,0.00014524902508128434
10,300,1,0.00020828968263231218
10,300,2,0.00019100939971394837
10,300,3,0.00016032866551540792
10,300,4,0.00013655319344252348
10,300,5,7.090741564752534e-05
10,300,6,4.367344081401825e-05
10,300,7,3.171811476931907e-05
10,300,8,1.750833871483337e-05
10,300,9,1.2937157407577615e-05
10,300,10,7.089578957675258e-06
10,300,11,0.0
10,400,0,0.00015097312279976904
10,400,1,0.00018217637261841446
10,400,2,0.00019195098138879985
10,400,3,0.00014218215073924512
10,400,4,0.00012333164340816438
10,400,5,6.551695696543902e-05
10,400,6,4.008903124486096e-05
10,400,7,2.94845704047475e-05
10,400,8,1.7503196431789547e-05
10,400,9,1.220605645357864e-05
10,400,10,5.638814855046803e-06
10,400,11,0.0
10,500,0,0.00014685413043480366
10,500,1,0.00018012842338066548
10,500,2,0.00017628530622459948
10,500,3,0.00013828399823978543
10,500,4,0.00012846084428019822
10,500,5,7.004397048149258e-05
10,500,6,4.6816821850370616e-05
10,500,7,2.8932912755408324e-05
10,500,8,1.5736046407255344e-05
10,500,9,1.2895179679617286e-05
10,500,10,5.514246822713176e-06
10,500,11,0.0
10,600,0,0.00015388792962767184
10,600,1,0.00020871483138762414
10,600,2,0.00020004852558486164
10,600,3,0.000163708085892722
10,600,4,0.0001354448904749006
10,600,5,7.428012031596154e-05
10,600,6,5.044557838118635e-05
10,600,7,3.235651820432395e-05
10,600,8,1.8768225345411338e-05
10,600,9,1.114340739150066e-05
10,600,10,5.591881290456513e-06
10,600,11,0.0
10,700,0,0.00016405234055127949
10,700,1,0.00019248617172706872
10,700,2,0.0001992704492295161
10,700,3,0.00016197623335756361
10,700,4,0.0001400974579155445
10,700,5,7.209843170130625e-05
10,700,6,4.918105696560815e-05
10,700,7,3.272839239798486e-05
10,700,8,1.722683555271942e-05
10,700,9,1.1307709428365342e-05
10,700,10,5.568979304371169e-06
10,700,11,0.0
10,800,0,0.00013874650176148862
