run_id,group,image_id,metric,value
e2r_vitb_mixup_saga_s1,random200,n02457408/ILSVRC2012_val_00042044_n02457408,ring1_mass,0.5869831904
e2r_vitb_mixup_saga_s1,random200,n02457408/ILSVRC2012_val_00042044_n02457408,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02483708/ILSVRC2012_val_00000087_n02483708,attn_entropy_bits,4.919651547
e2r_vitb_mixup_saga_s1,random200,n02483708/ILSVRC2012_val_00000087_n02483708,ring1_mass,0.5200005586
e2r_vitb_mixup_saga_s1,random200,n02483708/ILSVRC2012_val_00000087_n02483708,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02484975/ILSVRC2012_val_00006410_n02484975,attn_entropy_bits,4.492650921
e2r_vitb_mixup_saga_s1,random200,n02484975/ILSVRC2012_val_00006410_n02484975,ring1_mass,0.3254351895
e2r_vitb_mixup_saga_s1,random200,n02484975/ILSVRC2012_val_00006410_n02484975,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02490219/ILSVRC2012_val_00009701_n02490219,attn_entropy_bits,4.226014309
e2r_vitb_mixup_saga_s1,random200,n02490219/ILSVRC2012_val_00009701_n02490219,ring1_mass,0.5367492078
e2r_vitb_mixup_saga_s1,random200,n02490219/ILSVRC2012_val_00009701_n02490219,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02493509/ILSVRC2012_val_00022082_n02493509,attn_entropy_bits,4.907302338
e2r_vitb_mixup_saga_s1,random200,n02493509/ILSVRC2012_val_00022082_n02493509,ring1_mass,0.3525949279
e2r_vitb_mixup_saga_s1,random200,n02493509/ILSVRC2012_val_00022082_n02493509,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02509815/ILSVRC2012_val_00016071_n02509815,attn_entropy_bits,4.651683731
e2r_vitb_mixup_saga_s1,random200,n02509815/ILSVRC2012_val_00016071_n02509815,ring1_mass,0.3611764261
e2r_vitb_mixup_saga_s1,random200,n02509815/ILSVRC2012_val_00016071_n02509815,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02607072/ILSVRC2012_val_00021505_n02607072,attn_entropy_bits,5.272413808
e2r_vitb_mixup_saga_s1,random200,n02607072/ILSVRC2012_val_00021505_n02607072,ring1_mass,0.3976509858
e2r_vitb_mixup_saga_s1,random200,n02607072/ILSVRC2012_val_00021505_n02607072,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02640242/ILSVRC2012_val_00001436_n02640242,attn_entropy_bits,5.216415407
e2r_vitb_mixup_saga_s1,random200,n02640242/ILSVRC2012_val_00001436_n02640242,ring1_mass,0.5943244947
e2r_vitb_mixup_saga_s1,random200,n02640242/ILSVRC2012_val_00001436_n02640242,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02655020/ILSVRC2012_val_00008730_n02655020,attn_entropy_bits,4.991987818
e2r_vitb_mixup_saga_s1,random200,n02655020/ILSVRC2012_val_00008730_n02655020,ring1_mass,0.4623418545
e2r_vitb_mixup_saga_s1,random200,n02655020/ILSVRC2012_val_00008730_n02655020,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02687172/ILSVRC2012_val_00032680_n02687172,attn_entropy_bits,4.531233725
e2r_vitb_mixup_saga_s1,random200,n02687172/ILSVRC2012_val_00032680_n02687172,ring1_mass,0.5550510043
e2r_vitb_mixup_saga_s1,random200,n02687172/ILSVRC2012_val_00032680_n02687172,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02783161/ILSVRC2012_val_00044024_n02783161,attn_entropy_bits,4.264877912
e2r_vitb_mixup_saga_s1,random200,n02783161/ILSVRC2012_val_00044024_n02783161,ring1_mass,0.4670014328
e2r_vitb_mixup_saga_s1,random200,n02783161/ILSVRC2012_val_00044024_n02783161,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02786058/ILSVRC2012_val_00000706_n02786058,attn_entropy_bits,4.845594775
e2r_vitb_mixup_saga_s1,random200,n02786058/ILSVRC2012_val_00000706_n02786058,ring1_mass,0.4085299599
e2r_vitb_mixup_saga_s1,random200,n02786058/ILSVRC2012_val_00000706_n02786058,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02787622/ILSVRC2012_val_00019653_n02787622,attn_entropy_bits,4.474863672
e2r_vitb_mixup_saga_s1,random200,n02787622/ILSVRC2012_val_00019653_n02787622,ring1_mass,0.06442069416
e2r_vitb_mixup_saga_s1,random200,n02787622/ILSVRC2012_val_00019653_n02787622,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02788148/ILSVRC2012_val_00014558_n02788148,attn_entropy_bits,4.557977778
e2r_vitb_mixup_saga_s1,random200,n02788148/ILSVRC2012_val_00014558_n02788148,ring1_mass,0.5547907366
e2r_vitb_mixup_saga_s1,random200,n02788148/ILSVRC2012_val_00014558_n02788148,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02790996/ILSVRC2012_val_00035930_n02790996,attn_entropy_bits,4.02981583
e2r_vitb_mixup_saga_s1,random200,n02790996/ILSVRC2012_val_00035930_n02790996,ring1_mass,0.276424966
e2r_vitb_mixup_saga_s1,random200,n02790996/ILSVRC2012_val_00035930_n02790996,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02794156/ILSVRC2012_val_00036595_n02794156,attn_entropy_bits,4.188457491
e2r_vitb_mixup_saga_s1,random200,n02794156/ILSVRC2012_val_00036595_n02794156,ring1_mass,0.03144096524
e2r_vitb_mixup_saga_s1,random200,n02794156/ILSVRC2012_val_00036595_n02794156,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02804414/ILSVRC2012_val_00010744_n02804414,attn_entropy_bits,4.405142147
e2r_vitb_mixup_saga_s1,random200,n02804414/ILSVRC2012_val_00010744_n02804414,ring1_mass,0.5009365196
e2r_vitb_mixup_saga_s1,random200,n02804414/ILSVRC2012_val_00010744_n02804414,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02807133/ILSVRC2012_val_00043987_n02807133,attn_entropy_bits,4.665982152
e2r_vitb_mixup_saga_s1,random200,n02807133/ILSVRC2012_val_00043987_n02807133,ring1_mass,0.3331745823
e2r_vitb_mixup_saga_s1,random200,n02807133/ILSVRC2012_val_00043987_n02807133,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02817516/ILSVRC2012_val_00007414_n02817516,attn_entropy_bits,4.354138268
e2r_vitb_mixup_saga_s1,random200,n02817516/ILSVRC2012_val_00007414_n02817516,ring1_mass,0.3794123417
e2r_vitb_mixup_saga_s1,random200,n02817516/ILSVRC2012_val_00007414_n02817516,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02834397/ILSVRC2012_val_00049192_n02834397,attn_entropy_bits,4.415285355
e2r_vitb_mixup_saga_s1,random200,n02834397/ILSVRC2012_val_00049192_n02834397,ring1_mass,0.3010121106
e2r_vitb_mixup_saga_s1,random200,n02834397/ILSVRC2012_val_00049192_n02834397,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02865351/ILSVRC2012_val_00018752_n02865351,attn_entropy_bits,4.880716721
e2r_vitb_mixup_saga_s1,random200,n02865351/ILSVRC2012_val_00018752_n02865351,ring1_mass,0.5597779303
e2r_vitb_mixup_saga_s1,random200,n02865351/ILSVRC2012_val_00018752_n02865351,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02877765/ILSVRC2012_val_00045915_n02877765,attn_entropy_bits,4.6041407
e2r_vitb_mixup_saga_s1,random200,n02877765/ILSVRC2012_val_00045915_n02877765,ring1_mass,0.6182898633
e2r_vitb_mixup_saga_s1,random200,n02877765/ILSVRC2012_val_00045915_n02877765,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02895154/ILSVRC2012_val_00032037_n02895154,attn_entropy_bits,4.530311974
e2r_vitb_mixup_saga_s1,random200,n02895154/ILSVRC2012_val_00032037_n02895154,ring1_mass,0.2293049993
e2r_vitb_mixup_saga_s1,random200,n02895154/ILSVRC2012_val_00032037_n02895154,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02971356/ILSVRC2012_val_00022451_n02971356,attn_entropy_bits,4.475683304
e2r_vitb_mixup_saga_s1,random200,n02971356/ILSVRC2012_val_00022451_n02971356,ring1_mass,0.2921228576
e2r_vitb_mixup_saga_s1,random200,n02971356/ILSVRC2012_val_00022451_n02971356,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n02978881/ILSVRC2012_val_00017217_n02978881,attn_entropy_bits,4.491645353
e2r_vitb_mixup_saga_s1,random200,n02978881/ILSVRC2012_val_00017217_n02978881,ring1_mass,0.521580828
e2r_vitb_mixup_saga_s1,random200,n02978881/ILSVRC2012_val_00017217_n02978881,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03041632/ILSVRC2012_val_00008526_n03041632,attn_entropy_bits,4.487647762
e2r_vitb_mixup_saga_s1,random200,n03041632/ILSVRC2012_val_00008526_n03041632,ring1_mass,0.3771935594
e2r_vitb_mixup_saga_s1,random200,n03041632/ILSVRC2012_val_00008526_n03041632,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03042490/ILSVRC2012_val_00027258_n03042490,attn_entropy_bits,4.211165059
e2r_vitb_mixup_saga_s1,random200,n03042490/ILSVRC2012_val_00027258_n03042490,ring1_mass,0.2776734973
e2r_vitb_mixup_saga_s1,random200,n03042490/ILSVRC2012_val_00027258_n03042490,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03085013/ILSVRC2012_val_00002499_n03085013,attn_entropy_bits,4.507881489
e2r_vitb_mixup_saga_s1,random200,n03085013/ILSVRC2012_val_00002499_n03085013,ring1_mass,0.5508945139
e2r_vitb_mixup_saga_s1,random200,n03085013/ILSVRC2012_val_00002499_n03085013,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03095699/ILSVRC2012_val_00001339_n03095699,attn_entropy_bits,3.967174221
e2r_vitb_mixup_saga_s1,random200,n03095699/ILSVRC2012_val_00001339_n03095699,ring1_mass,0.5372920978
e2r_vitb_mixup_saga_s1,random200,n03095699/ILSVRC2012_val_00001339_n03095699,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03124170/ILSVRC2012_val_00032152_n03124170,attn_entropy_bits,4.602629722
e2r_vitb_mixup_saga_s1,random200,n03124170/ILSVRC2012_val_00032152_n03124170,ring1_mass,0.7102012543
e2r_vitb_mixup_saga_s1,random200,n03124170/ILSVRC2012_val_00032152_n03124170,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03125729/ILSVRC2012_val_00032315_n03125729,attn_entropy_bits,4.646842546
e2r_vitb_mixup_saga_s1,random200,n03125729/ILSVRC2012_val_00032315_n03125729,ring1_mass,0.6620240463
e2r_vitb_mixup_saga_s1,random200,n03125729/ILSVRC2012_val_00032315_n03125729,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03134739/ILSVRC2012_val_00023436_n03134739,attn_entropy_bits,4.985574611
e2r_vitb_mixup_saga_s1,random200,n03134739/ILSVRC2012_val_00023436_n03134739,ring1_mass,0.3809174256
e2r_vitb_mixup_saga_s1,random200,n03134739/ILSVRC2012_val_00023436_n03134739,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03196217/ILSVRC2012_val_00049458_n03196217,attn_entropy_bits,4.694865979
e2r_vitb_mixup_saga_s1,random200,n03196217/ILSVRC2012_val_00049458_n03196217,ring1_mass,0.5082128255
e2r_vitb_mixup_saga_s1,random200,n03196217/ILSVRC2012_val_00049458_n03196217,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03220513/ILSVRC2012_val_00007952_n03220513,attn_entropy_bits,4.384422116
e2r_vitb_mixup_saga_s1,random200,n03220513/ILSVRC2012_val_00007952_n03220513,ring1_mass,0.4649103666
e2r_vitb_mixup_saga_s1,random200,n03220513/ILSVRC2012_val_00007952_n03220513,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03250847/ILSVRC2012_val_00020232_n03250847,attn_entropy_bits,5.417129093
e2r_vitb_mixup_saga_s1,random200,n03250847/ILSVRC2012_val_00020232_n03250847,ring1_mass,0.6509392086
e2r_vitb_mixup_saga_s1,random200,n03250847/ILSVRC2012_val_00020232_n03250847,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03290653/ILSVRC2012_val_00046068_n03290653,attn_entropy_bits,4.609239992
e2r_vitb_mixup_saga_s1,random200,n03290653/ILSVRC2012_val_00046068_n03290653,ring1_mass,0.6484389391
e2r_vitb_mixup_saga_s1,random200,n03290653/ILSVRC2012_val_00046068_n03290653,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03297495/ILSVRC2012_val_00023386_n03297495,attn_entropy_bits,6.03482709
e2r_vitb_mixup_saga_s1,random200,n03297495/ILSVRC2012_val_00023386_n03297495,ring1_mass,0.3993591593
e2r_vitb_mixup_saga_s1,random200,n03297495/ILSVRC2012_val_00023386_n03297495,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03337140/ILSVRC2012_val_00021909_n03337140,attn_entropy_bits,4.476416588
e2r_vitb_mixup_saga_s1,random200,n03337140/ILSVRC2012_val_00021909_n03337140,ring1_mass,0.1040005835
e2r_vitb_mixup_saga_s1,random200,n03337140/ILSVRC2012_val_00021909_n03337140,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03372029/ILSVRC2012_val_00009395_n03372029,attn_entropy_bits,4.391756692
e2r_vitb_mixup_saga_s1,random200,n03372029/ILSVRC2012_val_00009395_n03372029,ring1_mass,0.4011833403
e2r_vitb_mixup_saga_s1,random200,n03372029/ILSVRC2012_val_00009395_n03372029,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03388043/ILSVRC2012_val_00029752_n03388043,attn_entropy_bits,4.475776969
e2r_vitb_mixup_saga_s1,random200,n03388043/ILSVRC2012_val_00029752_n03388043,ring1_mass,0.1368751922
e2r_vitb_mixup_saga_s1,random200,n03388043/ILSVRC2012_val_00029752_n03388043,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03425413/ILSVRC2012_val_00044370_n03425413,attn_entropy_bits,4.516624737
e2r_vitb_mixup_saga_s1,random200,n03425413/ILSVRC2012_val_00044370_n03425413,ring1_mass,0.1550911169
e2r_vitb_mixup_saga_s1,random200,n03425413/ILSVRC2012_val_00044370_n03425413,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03444034/ILSVRC2012_val_00047858_n03444034,attn_entropy_bits,5.288998689
e2r_vitb_mixup_saga_s1,random200,n03444034/ILSVRC2012_val_00047858_n03444034,ring1_mass,0.2590876324
e2r_vitb_mixup_saga_s1,random200,n03444034/ILSVRC2012_val_00047858_n03444034,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03445777/ILSVRC2012_val_00031897_n03445777,attn_entropy_bits,4.18156141
e2r_vitb_mixup_saga_s1,random200,n03445777/ILSVRC2012_val_00031897_n03445777,ring1_mass,0.2392554198
e2r_vitb_mixup_saga_s1,random200,n03445777/ILSVRC2012_val_00031897_n03445777,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03447447/ILSVRC2012_val_00016814_n03447447,attn_entropy_bits,4.392626357
e2r_vitb_mixup_saga_s1,random200,n03447447/ILSVRC2012_val_00016814_n03447447,ring1_mass,0.3789761659
e2r_vitb_mixup_saga_s1,random200,n03447447/ILSVRC2012_val_00016814_n03447447,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03492542/ILSVRC2012_val_00011209_n03492542,attn_entropy_bits,5.365413485
e2r_vitb_mixup_saga_s1,random200,n03492542/ILSVRC2012_val_00011209_n03492542,ring1_mass,0.278296954
e2r_vitb_mixup_saga_s1,random200,n03492542/ILSVRC2012_val_00011209_n03492542,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03496892/ILSVRC2012_val_00010776_n03496892,attn_entropy_bits,4.433368598
e2r_vitb_mixup_saga_s1,random200,n03496892/ILSVRC2012_val_00010776_n03496892,ring1_mass,0.697464096
e2r_vitb_mixup_saga_s1,random200,n03496892/ILSVRC2012_val_00010776_n03496892,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03532672/ILSVRC2012_val_00042387_n03532672,attn_entropy_bits,5.195129132
e2r_vitb_mixup_saga_s1,random200,n03532672/ILSVRC2012_val_00042387_n03532672,ring1_mass,0.4539291034
e2r_vitb_mixup_saga_s1,random200,n03532672/ILSVRC2012_val_00042387_n03532672,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03538406/ILSVRC2012_val_00014022_n03538406,attn_entropy_bits,4.110889701
e2r_vitb_mixup_saga_s1,random200,n03538406/ILSVRC2012_val_00014022_n03538406,ring1_mass,0.3211403671
e2r_vitb_mixup_saga_s1,random200,n03538406/ILSVRC2012_val_00014022_n03538406,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03544143/ILSVRC2012_val_00036746_n03544143,attn_entropy_bits,5.138046861
e2r_vitb_mixup_saga_s1,random200,n03544143/ILSVRC2012_val_00036746_n03544143,ring1_mass,0.6525333345
e2r_vitb_mixup_saga_s1,random200,n03544143/ILSVRC2012_val_00036746_n03544143,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03584829/ILSVRC2012_val_00009834_n03584829,attn_entropy_bits,4.577437366
e2r_vitb_mixup_saga_s1,random200,n03584829/ILSVRC2012_val_00009834_n03584829,ring1_mass,0.5246614313
e2r_vitb_mixup_saga_s1,random200,n03584829/ILSVRC2012_val_00009834_n03584829,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03590841/ILSVRC2012_val_00009971_n03590841,attn_entropy_bits,4.593092061
e2r_vitb_mixup_saga_s1,random200,n03590841/ILSVRC2012_val_00009971_n03590841,ring1_mass,0.4341996813
e2r_vitb_mixup_saga_s1,random200,n03590841/ILSVRC2012_val_00009971_n03590841,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03594734/ILSVRC2012_val_00045877_n03594734,attn_entropy_bits,5.382447134
e2r_vitb_mixup_saga_s1,random200,n03594734/ILSVRC2012_val_00045877_n03594734,ring1_mass,0.2475136214
e2r_vitb_mixup_saga_s1,random200,n03594734/ILSVRC2012_val_00045877_n03594734,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03623198/ILSVRC2012_val_00024197_n03623198,attn_entropy_bits,4.49112376
e2r_vitb_mixup_saga_s1,random200,n03623198/ILSVRC2012_val_00024197_n03623198,ring1_mass,0.118064799
e2r_vitb_mixup_saga_s1,random200,n03623198/ILSVRC2012_val_00024197_n03623198,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03633091/ILSVRC2012_val_00025920_n03633091,attn_entropy_bits,5.520731747
e2r_vitb_mixup_saga_s1,random200,n03633091/ILSVRC2012_val_00025920_n03633091,ring1_mass,0.5371144773
e2r_vitb_mixup_saga_s1,random200,n03633091/ILSVRC2012_val_00025920_n03633091,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03661043/ILSVRC2012_val_00044809_n03661043,attn_entropy_bits,4.529105146
e2r_vitb_mixup_saga_s1,random200,n03661043/ILSVRC2012_val_00044809_n03661043,ring1_mass,0.6128204314
e2r_vitb_mixup_saga_s1,random200,n03661043/ILSVRC2012_val_00044809_n03661043,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03670208/ILSVRC2012_val_00049113_n03670208,attn_entropy_bits,5.587005039
e2r_vitb_mixup_saga_s1,random200,n03670208/ILSVRC2012_val_00049113_n03670208,ring1_mass,0.3392473519
e2r_vitb_mixup_saga_s1,random200,n03670208/ILSVRC2012_val_00049113_n03670208,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03676483/ILSVRC2012_val_00019870_n03676483,attn_entropy_bits,4.869366102
e2r_vitb_mixup_saga_s1,random200,n03676483/ILSVRC2012_val_00019870_n03676483,ring1_mass,0.5894164637
e2r_vitb_mixup_saga_s1,random200,n03676483/ILSVRC2012_val_00019870_n03676483,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03690938/ILSVRC2012_val_00003829_n03690938,attn_entropy_bits,4.874105281
e2r_vitb_mixup_saga_s1,random200,n03690938/ILSVRC2012_val_00003829_n03690938,ring1_mass,0.63180925
e2r_vitb_mixup_saga_s1,random200,n03690938/ILSVRC2012_val_00003829_n03690938,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03733281/ILSVRC2012_val_00028102_n03733281,attn_entropy_bits,5.196864418
e2r_vitb_mixup_saga_s1,random200,n03733281/ILSVRC2012_val_00028102_n03733281,ring1_mass,0.1766129401
e2r_vitb_mixup_saga_s1,random200,n03733281/ILSVRC2012_val_00028102_n03733281,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03742115/ILSVRC2012_val_00040196_n03742115,attn_entropy_bits,5.361885249
e2r_vitb_mixup_saga_s1,random200,n03742115/ILSVRC2012_val_00040196_n03742115,ring1_mass,0.1389771646
e2r_vitb_mixup_saga_s1,random200,n03742115/ILSVRC2012_val_00040196_n03742115,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03743016/ILSVRC2012_val_00020408_n03743016,attn_entropy_bits,4.615194269
e2r_vitb_mixup_saga_s1,random200,n03743016/ILSVRC2012_val_00020408_n03743016,ring1_mass,0.601361876
e2r_vitb_mixup_saga_s1,random200,n03743016/ILSVRC2012_val_00020408_n03743016,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03763968/ILSVRC2012_val_00022356_n03763968,attn_entropy_bits,4.500961171
e2r_vitb_mixup_saga_s1,random200,n03763968/ILSVRC2012_val_00022356_n03763968,ring1_mass,0.4258002856
e2r_vitb_mixup_saga_s1,random200,n03763968/ILSVRC2012_val_00022356_n03763968,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03770439/ILSVRC2012_val_00041915_n03770439,attn_entropy_bits,4.69263177
e2r_vitb_mixup_saga_s1,random200,n03770439/ILSVRC2012_val_00041915_n03770439,ring1_mass,0.3028100072
e2r_vitb_mixup_saga_s1,random200,n03770439/ILSVRC2012_val_00041915_n03770439,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03777568/ILSVRC2012_val_00029873_n03777568,attn_entropy_bits,3.532724049
e2r_vitb_mixup_saga_s1,random200,n03777568/ILSVRC2012_val_00029873_n03777568,ring1_mass,0.1125591514
e2r_vitb_mixup_saga_s1,random200,n03777568/ILSVRC2012_val_00029873_n03777568,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03785016/ILSVRC2012_val_00024487_n03785016,attn_entropy_bits,5.548228832
e2r_vitb_mixup_saga_s1,random200,n03785016/ILSVRC2012_val_00024487_n03785016,ring1_mass,0.5657367006
e2r_vitb_mixup_saga_s1,random200,n03785016/ILSVRC2012_val_00024487_n03785016,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03791053/ILSVRC2012_val_00037320_n03791053,attn_entropy_bits,4.357245172
e2r_vitb_mixup_saga_s1,random200,n03791053/ILSVRC2012_val_00037320_n03791053,ring1_mass,0.3631928684
e2r_vitb_mixup_saga_s1,random200,n03791053/ILSVRC2012_val_00037320_n03791053,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03840681/ILSVRC2012_val_00007739_n03840681,attn_entropy_bits,4.851725308
e2r_vitb_mixup_saga_s1,random200,n03840681/ILSVRC2012_val_00007739_n03840681,ring1_mass,0.4998139012
e2r_vitb_mixup_saga_s1,random200,n03840681/ILSVRC2012_val_00007739_n03840681,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03857828/ILSVRC2012_val_00015087_n03857828,attn_entropy_bits,4.584630054
e2r_vitb_mixup_saga_s1,random200,n03857828/ILSVRC2012_val_00015087_n03857828,ring1_mass,0.04114208901
e2r_vitb_mixup_saga_s1,random200,n03857828/ILSVRC2012_val_00015087_n03857828,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03868242/ILSVRC2012_val_00006162_n03868242,attn_entropy_bits,5.15813851
e2r_vitb_mixup_saga_s1,random200,n03868242/ILSVRC2012_val_00006162_n03868242,ring1_mass,0.579930399
e2r_vitb_mixup_saga_s1,random200,n03868242/ILSVRC2012_val_00006162_n03868242,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03888605/ILSVRC2012_val_00031613_n03888605,attn_entropy_bits,4.439158607
e2r_vitb_mixup_saga_s1,random200,n03888605/ILSVRC2012_val_00031613_n03888605,ring1_mass,0.02018750274
e2r_vitb_mixup_saga_s1,random200,n03888605/ILSVRC2012_val_00031613_n03888605,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03902125/ILSVRC2012_val_00035336_n03902125,attn_entropy_bits,4.691717755
e2r_vitb_mixup_saga_s1,random200,n03902125/ILSVRC2012_val_00035336_n03902125,ring1_mass,0.4462235726
e2r_vitb_mixup_saga_s1,random200,n03902125/ILSVRC2012_val_00035336_n03902125,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03929660/ILSVRC2012_val_00036513_n03929660,attn_entropy_bits,5.190397433
e2r_vitb_mixup_saga_s1,random200,n03929660/ILSVRC2012_val_00036513_n03929660,ring1_mass,0.586269219
e2r_vitb_mixup_saga_s1,random200,n03929660/ILSVRC2012_val_00036513_n03929660,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03933933/ILSVRC2012_val_00000702_n03933933,attn_entropy_bits,5.47238006
e2r_vitb_mixup_saga_s1,random200,n03933933/ILSVRC2012_val_00000702_n03933933,ring1_mass,0.5662415059
e2r_vitb_mixup_saga_s1,random200,n03933933/ILSVRC2012_val_00000702_n03933933,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03956157/ILSVRC2012_val_00032007_n03956157,attn_entropy_bits,4.645710028
e2r_vitb_mixup_saga_s1,random200,n03956157/ILSVRC2012_val_00032007_n03956157,ring1_mass,0.4291004646
e2r_vitb_mixup_saga_s1,random200,n03956157/ILSVRC2012_val_00032007_n03956157,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03961711/ILSVRC2012_val_00037251_n03961711,attn_entropy_bits,4.765670106
e2r_vitb_mixup_saga_s1,random200,n03961711/ILSVRC2012_val_00037251_n03961711,ring1_mass,0.3902053424
e2r_vitb_mixup_saga_s1,random200,n03961711/ILSVRC2012_val_00037251_n03961711,uniform_ring1_mass,0.2244897959
e2r_vitb_mixup_saga_s1,random200,n03977966/ILSVRC2012_val_00027383_n03977966,attn_entropy_bits,4.339812594
