work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,provenance_tag,variant,baseline_run_id,variant_run_id,condition_id,stage,map_basis,n_images,n_positions,rho_spatial,p_spatial,null_sd,n_transforms,mass_variant,mass_baseline,ring1_share_variant,ring1_share_baseline,rel_se_variant,noisy_variant,excess_entropy_bits_variant,excess_entropy_normalized_variant,excess_gini_variant,excess_top5_share_variant,excess_top20_share_variant,excess_entropy_bits_baseline,excess_entropy_normalized_baseline,excess_gini_baseline,excess_top5_share_baseline,excess_top20_share_baseline
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,s12_post_norm,mad,2000,196,-0.01570853755,1,0.0716114874,1568,0.0005,0.005,0,0.3,13.99998214,1,-0.4228094107,-0.05552534757,0.002453653217,0,0,-0.05996799699,-0.007875283264,0.006296188423,0.01899371668,0
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,hist,fixed_cal,2000,196,0.7300875066,0.002551020408,0.2157863892,1568,4.193,11.386,0.5420939661,0.4214386088,0.1512358659,0,-0.6851268584,-0.0899741254,0.4341279726,0.126808137,0.2653904795,-0.2986357871,-0.03921827532,0.2943829856,0.07339216848,0.1565964911
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,hist,mad,2000,196,0.7294067624,0.001275510204,0.2067358154,1568,18.708,9.603,0.3159878127,0.4770904926,0.06883604204,0,-0.06807925476,-0.008940492304,0.1273395718,0.02679946847,0.06032181296,-0.4581985125,-0.06017281313,0.3782595051,0.09195890722,0.1987784827
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,hist,fixed_cal,2000,196,0.7290149905,0.002551020408,0.2161773928,1568,4.15,11.386,0.5431325301,0.4214386088,0.1520343969,0,-0.6882860754,-0.09038900884,0.4348534279,0.1274271105,0.2656461417,-0.2986357871,-0.03921827532,0.2943829856,0.07339216848,0.1565964911
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,hist,mad,2000,196,0.7674306468,0.001275510204,0.2079270374,1568,19.1685,9.603,0.3166653624,0.4770904926,0.06791578941,0,-0.06763151956,-0.008881693583,0.1285183383,0.02639755868,0.05977131732,-0.4581985125,-0.06017281313,0.3782595051,0.09195890722,0.1987784827
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,hist,fixed_cal,2000,196,0.7300875066,0.002551020408,0.2157863892,1568,4.193,11.386,0.5420939661,0.4214386088,0.1512358659,0,-0.6851268584,-0.0899741254,0.4341279726,0.126808137,0.2653904795,-0.2986357871,-0.03921827532,0.2943829856,0.07339216848,0.1565964911
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,hist,mad,2000,196,0.7294067624,0.001275510204,0.2067358154,1568,18.708,9.603,0.3159878127,0.4770904926,0.06883604204,0,-0.06807925476,-0.008940492304,0.1273395718,0.02679946847,0.06032181296,-0.4581985125,-0.06017281313,0.3782595051,0.09195890722,0.1987784827
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.75,hist,fixed_cal,2000,196,0.7307035385,0.002551020408,0.2159265857,1568,4.243,11.386,0.5413622437,0.4214386088,0.150322538,0,-0.6802292082,-0.08933094262,0.4331583659,0.1258772645,0.2637208042,-0.2986357871,-0.03921827532,0.2943829856,0.07339216848,0.1565964911
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.75,hist,mad,2000,196,0.6895562904,0.001275510204,0.2076170632,1568,18.771,9.603,0.3138618081,0.4770904926,0.06870821893,0,-0.06638741404,-0.008718311715,0.1249050802,0.02623029769,0.05918784953,-0.4581985125,-0.06017281313,0.3782595051,0.09195890722,0.1987784827
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_1.00,hist,fixed_cal,2000,196,0.7327740765,0.002551020408,0.2158136892,1568,4.295,11.386,0.5412107101,0.4214386088,0.1493895222,0,-0.6798882123,-0.08928616141,0.4337996092,0.1254485092,0.2640818572,-0.2986357871,-0.03921827532,0.2943829856,0.07339216848,0.1565964911
