epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
154,0.00047436,2.8517,76.396,93.032,1.0767,4221.0,303.5
155,0.00046914,2.8361,76.272,92.888,1.0962,4219.4,303.6
156,0.00046392,2.8315,76.294,92.862,1.0627,4224.6,303.2
157,0.00045871,2.8362,76.098,92.764,1.0901,4223.0,303.3
158,0.0004535,2.8382,76.168,92.936,1.0844,4221.8,303.4
159,0.00044829,2.8375,76.206,92.8,1.0824,4223.7,303.3
160,0.00044309,2.8404,76.398,92.788,1.0911,4229.6,302.9
161,0.0004379,2.817,76.23,92.776,1.1024,4220.4,303.5
162,0.00043271,2.7968,76.13,92.806,1.0787,4223.3,303.3
163,0.00042754,2.788,76.314,92.764,1.0907,4220.8,303.5
164,0.00042237,2.8069,76.258,92.956,1.0877,4223.6,303.3
165,0.0004172,2.8166,76.694,92.968,1.0775,4219.9,303.6
166,0.00041205,2.7908,76.204,92.872,1.0882,4223.0,303.3
167,0.00040691,2.7721,76.584,92.892,1.0935,4220.0,303.6
168,0.00040177,2.7587,76.548,92.938,1.0719,4219.0,303.6
169,0.00039665,2.7719,76.306,92.894,1.0823,4217.8,303.7
170,0.00039154,2.772,76.818,93.004,1.0787,4227.8,303.0
171,0.00038644,2.7501,76.402,92.886,1.0853,4219.0,303.6
172,0.00038136,2.7434,76.38,92.924,1.0694,4217.4,303.7
173,0.00037628,2.7369,76.372,92.766,1.0829,4221.0,303.5
174,0.00037122,2.7406,76.52,92.936,1.0913,4221.7,303.4
175,0.00036618,2.7287,76.638,92.978,1.0869,4223.3,303.3
176,0.00036115,2.7422,76.442,92.828,1.0871,4223.7,303.3
177,0.00035613,2.6983,76.398,92.83,1.0995,4218.1,303.7
178,0.00035113,2.717,76.144,92.744,1.1106,4219.9,303.6
179,0.00034615,2.6979,76.62,92.896,1.0788,4221.4,303.5
180,0.00034118,2.6796,76.502,92.886,1.0851,4228.2,303.0
181,0.00033624,2.695,76.592,92.86,1.0909,4220.4,303.5
182,0.0003313,2.6945,76.57,92.768,1.1075,4216.6,303.8
183,0.00032639,2.6703,76.412,92.624,1.1131,4213.7,304.0
184,0.0003215,2.6784,76.422,92.656,1.113,4218.8,303.6
185,0.00031663,2.6682,76.364,92.798,1.1017,4221.7,303.4
186,0.00031177,2.656,76.432,92.874,1.1019,4220.0,303.6
187,0.00030694,2.6581,76.5,92.844,1.0969,4220.7,303.5
188,0.00030213,2.6409,76.35,92.768,1.1192,4217.2,303.8
