epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
148,0.00050573,2.9743,76.658,93.26,1.0546,3745.7,342.0
149,0.0005005,2.9083,76.618,93.202,1.034,3747.0,341.9
150,0.00049527,2.9261,76.846,93.158,1.0558,3749.0,341.7
151,0.00049004,2.9509,76.496,93.142,1.0455,3745.5,342.0
152,0.00048481,2.9438,76.52,93.15,1.0619,3747.5,341.8
153,0.00047959,2.9406,76.576,93.198,1.0539,3744.1,342.1
154,0.00047436,2.9166,76.694,93.326,1.0566,3743.6,342.2
155,0.00046914,2.9025,76.874,93.28,1.0546,3743.3,342.2
156,0.00046392,2.9042,76.542,93.308,1.0484,3747.0,341.9
157,0.00045871,2.9071,76.726,93.294,1.0465,3746.4,341.9
158,0.0004535,2.9102,76.84,93.408,1.0463,3742.9,342.3
159,0.00044829,2.9104,76.736,93.326,1.0558,3747.5,341.8
160,0.00044309,2.9111,77.014,93.41,1.0408,3749.3,341.7
161,0.0004379,2.8906,76.548,93.208,1.0552,3747.7,341.8
162,0.00043271,2.8668,76.688,93.186,1.035,3746.5,341.9
163,0.00042754,2.8596,76.752,93.14,1.0454,3741.8,342.4
164,0.00042237,2.8801,76.606,93.228,1.0552,3742.4,342.3
165,0.0004172,2.8927,76.662,93.372,1.0632,3742.9,342.3
166,0.00041205,2.8643,76.952,93.29,1.0443,3745.2,342.0
167,0.00040691,2.8467,76.796,93.426,1.0493,3744.4,342.1
168,0.00040177,2.8316,77.066,93.284,1.0406,3741.4,342.4
169,0.00039665,2.8465,76.51,93.226,1.0683,3742.7,342.3
170,0.00039154,2.8496,76.992,93.4,1.0466,3750.6,341.5
171,0.00038644,2.8267,76.952,93.328,1.0577,3744.1,342.1
172,0.00038136,2.818,76.724,93.232,1.0535,3743.5,342.2
173,0.00037628,2.8137,76.794,93.208,1.0492,3742.8,342.3
174,0.00037122,2.8187,76.546,93.166,1.062,3739.1,342.6
175,0.00036618,2.8031,77.026,93.292,1.0571,3740.2,342.5
176,0.00036115,2.8261,76.806,93.242,1.0613,3744.1,342.1
