epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
61,0.00089837,3.776,68.122,88.446,1.4204,8013.2,159.9
62,0.00089518,3.7936,68.14,88.632,1.4296,7977.5,160.6
63,0.00089196,3.7474,68.158,88.554,1.4445,8013.5,159.9
64,0.00088869,3.7581,68.312,88.608,1.406,8003.7,160.1
65,0.00088537,3.7793,68.618,88.704,1.4144,8002.2,160.1
66,0.00088202,3.7802,68.488,88.802,1.4053,7991.3,160.3
67,0.00087862,3.7702,68.638,88.874,1.3908,7968.2,160.8
68,0.00087518,3.7275,68.762,88.814,1.3858,7980.1,160.5
69,0.0008717,3.7374,69.038,89.172,1.3968,7950.0,161.1
70,0.00086818,3.74,69.018,89.156,1.3749,7983.7,160.5
71,0.00086462,3.7215,69.046,88.982,1.4004,7997.4,160.2
72,0.00086102,3.7238,69.052,89.238,1.4085,7971.0,160.7
73,0.00085738,3.7018,69.024,89.266,1.3891,7974.1,160.6
74,0.0008537,3.7085,69.674,89.298,1.3699,8041.0,159.3
75,0.00084998,3.6878,69.054,89.344,1.398,8020.8,159.7
76,0.00084623,3.6847,69.152,89.414,1.3585,7970.2,160.7
77,0.00084243,3.6816,69.57,89.52,1.3697,8024.1,159.6
78,0.0008386,3.6729,69.598,89.556,1.3337,8012.2,159.9
79,0.00083473,3.6695,69.746,89.518,1.3426,7996.3,160.2
80,0.00083083,3.6435,69.682,89.454,1.3483,8009.6,159.9
81,0.00082689,3.6334,69.97,89.656,1.3338,7995.7,160.2
82,0.00082291,3.6771,69.702,89.574,1.3439,7998.0,160.2
83,0.0008189,3.6453,70.204,89.62,1.3433,8006.2,160.0
84,0.00081485,3.66,70.006,89.794,1.3382,8035.8,159.4
85,0.00081077,3.6468,70.224,89.812,1.3332,7971.7,160.7
86,0.00080665,3.6278,70.572,89.948,1.3189,7977.8,160.6
87,0.0008025,3.6264,70.268,89.898,1.3239,7956.2,161.0
88,0.00079832,3.6234,70.39,89.914,1.3431,8018.4,159.8
89,0.0007941,3.5991,70.32,89.932,1.3406,8013.1,159.9
90,0.00078985,3.5967,70.674,90.258,1.2799,7958.3,161.0
91,0.00078557,3.633,70.844,90.072,1.291,8007.7,160.0
92,0.00078126,3.6054,70.726,90.028,1.3273,8011.4,159.9
93,0.00077692,3.6197,70.746,90.138,1.279,8026.5,159.6
94,0.00077255,3.5759,70.774,90.098,1.3151,8007.7,160.0
95,0.00076815,3.5777,71.224,90.306,1.2895,8036.2,159.4
96,0.00076372,3.5883,70.964,90.358,1.2777,8014.4,159.8
97,0.00075926,3.5828,70.974,90.274,1.2888,8012.1,159.9
98,0.00075477,3.5813,70.866,90.286,1.3192,7985.5,160.4
99,0.00075025,3.5659,71.114,90.488,1.2685,7977.7,160.6
100,0.00074571,3.5701,70.892,90.276,1.2916,8052.7,159.1
101,0.00074114,3.5686,71.256,90.472,1.2716,8033.5,159.5
102,0.00073654,3.5548,71.246,90.594,1.2693,8011.7,159.9
103,0.00073192,3.5751,71.458,90.58,1.3016,8012.6,159.9
104,0.00072727,3.536,71.18,90.598,1.2797,8009.6,159.9
105,0.0007226,3.5403,71.45,90.658,1.277,8028.9,159.6
106,0.0007179,3.533,71.76,90.818,1.2617,7965.9,160.8
107,0.00071318,3.5422,71.848,90.66,1.2519,7997.2,160.2
108,0.00070844,3.5306,71.456,90.606,1.2525,7990.1,160.3
109,0.00070367,3.5614,72.018,90.988,1.2357,7994.8,160.2
110,0.00069888,3.5273,71.71,90.852,1.2535,7972.6,160.7
111,0.00069407,3.5205,71.718,90.864,1.2397,8037.4,159.4
112,0.00068924,3.5084,72.084,90.828,1.2422,8004.8,160.0
113,0.00068438,3.5177,71.892,90.866,1.2473,7986.2,160.4
114,0.00067951,3.5228,71.972,90.8,1.2625,7998.9,160.1
115,0.00067462,3.5008,71.918,90.874,1.259,8016.3,159.8
116,0.0006697,3.5168,72.41,91.14,1.2247,7997.2,160.2
117,0.00066477,3.5053,72.224,91.096,1.2568,7952.2,161.1
118,0.00065982,3.4892,72.14,91.046,1.2477,7942.6,161.3
119,0.00065486,3.5083,72.474,91.292,1.2128,7971.4,160.7
120,0.00064987,3.4693,72.536,91.196,1.2269,7914.9,161.8
121,0.00064488,3.4696,72.766,91.4,1.239,7935.8,161.4
122,0.00063986,3.4826,72.812,91.164,1.2054,7975.5,160.6
123,0.00063483,3.476,72.776,91.354,1.2076,8012.1,159.9
124,0.00062978,3.4586,72.728,91.362,1.2112,7983.7,160.5
125,0.00062472,3.4585,72.85,91.396,1.1923,8010.0,159.9
126,0.00061965,3.4208,72.772,91.394,1.1945,8023.3,159.7
127,0.00061457,3.4713,72.774,91.3,1.2354,8023.2,159.7
128,0.00060947,3.4514,72.892,91.466,1.2051,8013.8,159.9
129,0.00060436,3.4258,73.08,91.378,1.2001,8032.6,159.5
130,0.00059923,3.4413,73.5,91.572,1.1972,8025.1,159.6
131,0.0005941,3.4122,73.318,91.462,1.1877,8025.4,159.6
132,0.00058896,3.4445,73.126,91.762,1.1741,8006.8,160.0
133,0.00058381,3.4018,73.176,91.6,1.191,8017.6,159.8
134,0.00057864,3.4074,73.386,91.622,1.1739,7978.0,160.6
135,0.00057347,3.3912,73.5,91.848,1.1627,8011.0,159.9
136,0.00056829,3.414,73.362,91.694,1.2088,8001.3,160.1
137,0.00056311,3.388,73.338,91.84,1.1721,7996.4,160.2
138,0.00055792,3.3956,73.472,91.67,1.1819,7992.6,160.3
139,0.00055272,3.3854,73.388,91.712,1.1742,7978.8,160.6
140,0.00054751,3.3628,73.726,91.96,1.1642,8001.9,160.1
141,0.0005423,3.3935,73.918,92.022,1.1544,8021.4,159.7
142,0.00053709,3.3838,73.56,91.822,1.1731,7991.2,160.3
143,0.00053187,3.3906,73.786,91.918,1.1725,8043.7,159.3
144,0.00052665,3.3431,74.058,92.086,1.1538,8007.0,160.0
145,0.00052142,3.3506,74.146,92.174,1.1333,8042.6,159.3
146,0.00051619,3.3693,73.968,92.18,1.1575,8009.6,159.9
147,0.00051096,3.3489,74.272,92.106,1.1537,7991.5,160.3
148,0.00050573,3.3618,74.2,92.078,1.1484,8036.6,159.4
149,0.0005005,3.2912,74.18,92.178,1.1355,7992.9,160.3
150,0.00049527,3.3077,74.256,92.08,1.1563,8032.5,159.5
151,0.00049004,3.3376,74.276,92.244,1.1478,8038.2,159.4
152,0.00048481,3.3312,74.206,92.132,1.1443,8013.3,159.9
153,0.00047959,3.3262,74.496,92.146,1.118,8039.4,159.3
154,0.00047436,3.3095,74.414,92.186,1.157,7989.0,160.3
155,0.00046914,3.2918,74.658,92.232,1.1505,8039.4,159.3
156,0.00046392,3.2938,74.602,92.276,1.1144,8018.5,159.8
157,0.00045871,3.2958,74.702,92.386,1.1069,8024.6,159.6
158,0.0004535,3.3031,74.88,92.458,1.1324,8037.8,159.4
159,0.00044829,3.3053,74.84,92.588,1.1172,8038.1,159.4
160,0.00044309,3.307,74.648,92.51,1.1406,8031.6,159.5
161,0.0004379,3.2865,74.786,92.568,1.1033,8031.8,159.5
162,0.00043271,3.2644,74.648,92.498,1.0945,8046.3,159.2
163,0.00042754,3.2543,74.872,92.446,1.1086,8060.1,158.9
164,0.00042237,3.277,74.878,92.59,1.1032,8008.0,160.0
165,0.0004172,3.2912,75.174,92.454,1.0935,8048.7,159.2
166,0.00041205,3.2667,75.04,92.584,1.1023,8075.4,158.6
167,0.00040691,3.2482,75.268,92.63,1.0927,8075.4,158.6
168,0.00040177,3.2306,75.252,92.714,1.1075,8061.4,158.9
169,0.00039665,3.2471,75.214,92.55,1.0985,8065.0,158.8
170,0.00039154,3.2558,75.426,92.726,1.085,8067.6,158.8
171,0.00038644,3.2297,75.332,92.806,1.0932,8075.9,158.6
172,0.00038136,3.2214,75.346,92.714,1.0833,8033.9,159.5
173,0.00037628,3.2213,75.63,92.73,1.0681,8075.3,158.6
174,0.00037122,3.2262,75.4,92.674,1.0924,8048.2,159.2
175,0.00036618,3.2119,75.69,92.92,1.0819,8040.8,159.3
176,0.00036115,3.2346,75.91,93.026,1.0612,8059.7,158.9
177,0.00035613,3.1819,75.72,92.88,1.075,8055.9,159.0
178,0.00035113,3.2084,75.618,92.784,1.1075,8080.8,158.5
179,0.00034615,3.1899,75.856,92.946,1.0517,8048.1,159.2
180,0.00034118,3.1692,75.786,92.976,1.0655,8044.4,159.2
181,0.00033624,3.1931,75.874,93.064,1.077,8083.2,158.5
182,0.0003313,3.1916,75.798,92.982,1.0802,8072.9,158.7
183,0.00032639,3.1647,75.842,93.028,1.0687,8054.3,159.0
184,0.0003215,3.1789,75.79,93.284,1.0569,8068.2,158.8
185,0.00031663,3.168,75.92,93.108,1.0549,8007.9,160.0
186,0.00031177,3.1577,76.068,93.048,1.0635,8061.5,158.9
187,0.00030694,3.1649,76.194,93.034,1.0489,8084.9,158.4
188,0.00030213,3.1465,76.266,93.126,1.0566,8047.9,159.2
189,0.00029734,3.1517,76.41,93.098,1.056,8054.2,159.0
190,0.00029257,3.1561,76.46,93.084,1.0466,8063.7,158.9
191,0.00028783,3.0977,76.39,93.284,1.0236,8105.7,158.0
192,0.00028311,3.1301,76.512,93.188,1.0233,8053.0,159.1
193,0.00027841,3.1203,76.478,93.252,1.0464,8066.7,158.8
194,0.00027374,3.0956,76.338,93.202,1.0526,8079.2,158.6
195,0.00026909,3.1141,76.458,93.306,1.0355,8057.8,159.0
196,0.00026446,3.1069,76.474,93.362,1.0418,8078.8,158.6
197,0.00025987,3.0995,76.542,93.386,1.0462,8054.4,159.0
198,0.0002553,3.0908,76.608,93.2,1.0365,8058.7,159.0
199,0.00025075,3.0788,76.648,93.39,1.0226,8032.0,159.5
200,0.00024624,3.0747,76.82,93.394,1.0297,8074.6,158.6
201,0.00024175,3.0615,76.66,93.368,1.0351,8065.8,158.8
202,0.00023729,3.0665,76.872,93.474,1.0244,8085.1,158.4
203,0.00023286,3.0678,77.082,93.518,1.0202,8071.1,158.7
204,0.00022846,3.0748,76.906,93.534,1.0237,8069.3,158.8
205,0.00022408,3.044,76.88,93.55,1.0235,8075.3,158.6
206,0.00021974,3.0363,76.968,93.578,1.0214,8070.6,158.7
207,0.00021543,3.0443,76.95,93.616,1.0321,8071.9,158.7
208,0.00021115,3.0388,76.974,93.472,1.0259,8084.3,158.5
209,0.0002069,3.0248,77.052,93.594,1.0108,8083.5,158.5
210,0.00020269,3.0035,77.176,93.654,1.0096,8059.1,159.0
211,0.00019851,3.0194,77.01,93.626,1.0287,8077.7,158.6
212,0.00019436,2.9983,77.514,93.81,0.9973,8079.1,158.6
213,0.00019024,3.0065,77.228,93.682,1.0158,8064.5,158.8
214,0.00018616,3.026,77.238,93.662,1.0234,8069.1,158.8
215,0.00018211,2.9971,77.438,93.726,1.007,8099.6,158.2
216,0.0001781,2.9819,77.496,93.68,1.0084,8096.0,158.2
217,0.00017412,3.0047,77.276,93.686,1.0037,8086.6,158.4
218,0.00017018,2.9748,77.446,93.726,0.9927,8070.2,158.7
219,0.00016627,2.9798,77.478,93.772,1.0033,8053.6,159.1
220,0.0001624,2.9893,77.752,93.76,1.0015,8082.2,158.5
221,0.00015857,2.9587,77.364,93.71,1.0132,8057.3,159.0
222,0.00015478,2.9685,77.564,93.762,0.9965,8103.8,158.1
223,0.00015102,2.966,77.54,93.782,0.9944,8121.1,157.7
224,0.0001473,2.9446,77.62,93.84,0.9995,8108.7,158.0
225,0.00014362,2.9331,77.726,93.874,0.9977,8065.9,158.8
226,0.00013998,2.9328,77.626,93.872,0.9977,8110.8,157.9
227,0.00013638,2.9411,77.902,94.016,0.989,8106.3,158.0
228,0.00013282,2.9372,77.566,93.774,1.0185,8105.4,158.0
229,0.0001293,2.9087,77.866,93.996,0.9833,8104.7,158.1
230,0.00012582,2.8946,77.73,93.878,0.9951,8101.1,158.1
231,0.00012238,2.9112,77.818,93.958,0.9919,8102.9,158.1
232,0.00011899,2.8781,77.968,93.924,0.9776,8093.2,158.3
233,0.00011563,2.899,77.95,93.93,0.9884,8107.5,158.0
234,0.00011232,2.9045,77.732,93.93,0.9889,8102.4,158.1
235,0.00010905,2.8932,78.08,94.07,0.9799,8100.7,158.1
236,0.00010582,2.9024,78.072,94.016,0.9804,8110.1,158.0
237,0.00010264,2.8571,77.926,94.032,0.9841,8091.2,158.3
238,9.95e-05,2.8617,78.12,94.042,0.9772,8064.5,158.8
239,9.64e-05,2.9073,78.126,94.088,0.9848,8091.8,158.3
240,9.335e-05,2.8659,78.04,94.03,0.9828,8121.1,157.7
241,9.034e-05,2.8381,78.01,94.074,0.9789,8114.3,157.9
242,8.738e-05,2.8489,78.144,94.104,0.9892,8125.4,157.7
243,8.446e-05,2.8312,78.354,94.134,0.9614,8105.2,158.0
244,8.159e-05,2.8527,78.24,94.08,0.978,8120.1,157.8
245,7.876e-05,2.8235,78.236,94.136,0.9735,8123.8,157.7
246,7.598e-05,2.8013,78.372,94.08,0.9704,8100.7,158.1
247,7.325e-05,2.8091,78.188,94.0,0.9733,8097.8,158.2
248,7.056e-05,2.8196,78.286,94.082,0.9721,8105.2,158.0
249,6.792e-05,2.8183,78.266,94.114,0.9914,8096.4,158.2
250,6.533e-05,2.8104,78.338,94.138,0.9681,8088.0,158.4
251,6.279e-05,2.79,78.174,94.13,0.98,8100.0,158.2
252,6.029e-05,2.8108,78.45,94.172,0.9695,8114.1,157.9
253,5.784e-05,2.7759,78.468,94.132,0.977,8071.2,158.7
254,5.544e-05,2.7778,78.294,94.05,0.9861,8087.3,158.4
255,5.309e-05,2.7755,78.216,94.052,0.9874,8087.7,158.4
256,5.079e-05,2.7677,78.408,94.188,0.977,8097.7,158.2
257,4.854e-05,2.7991,78.412,94.196,0.9742,8119.3,157.8
258,4.634e-05,2.7573,78.454,94.252,0.9681,8093.1,158.3
259,4.419e-05,2.7587,78.33,94.16,0.9783,8065.2,158.8
260,4.208e-05,2.7653,78.44,94.224,0.9743,8061.9,158.9
261,4.003e-05,2.7671,78.468,94.218,0.9616,8098.1,158.2
262,3.803e-05,2.7214,78.72,94.236,0.968,8109.1,158.0
263,3.608e-05,2.7345,78.592,94.202,0.9748,8037.3,159.4
264,3.418e-05,2.7099,78.632,94.238,0.972,8091.8,158.3
265,3.233e-05,2.7436,78.482,94.23,0.9761,8098.8,158.2
266,3.053e-05,2.7369,78.654,94.264,0.9699,8093.8,158.3
267,2.879e-05,2.7138,78.534,94.202,0.98,8084.5,158.5
268,2.709e-05,2.7305,78.786,94.272,0.9608,8127.4,157.6
269,2.545e-05,2.7145,78.766,94.262,0.9657,8105.4,158.0
270,2.386e-05,2.7094,78.67,94.29,0.9711,8083.7,158.5
271,2.232e-05,2.7176,78.682,94.35,0.9674,8093.5,158.3
272,2.083e-05,2.7136,78.728,94.262,0.9725,8134.4,157.5
273,1.94e-05,2.7057,78.73,94.376,0.9575,8111.3,157.9
274,1.802e-05,2.7033,78.638,94.25,0.9694,8111.7,157.9
275,1.669e-05,2.6939,78.718,94.258,0.9704,8091.6,158.3
276,1.542e-05,2.6899,78.776,94.3,0.9651,8042.0,159.3
277,1.42e-05,2.7128,78.756,94.286,0.969,8098.4,158.2
278,1.303e-05,2.68,78.714,94.21,0.97,8101.6,158.1
279,1.192e-05,2.6694,78.836,94.264,0.9639,8086.7,158.4
280,1.086e-05,2.6816,78.75,94.31,0.9653,8101.6,158.1
281,9.85e-06,2.676,78.692,94.23,0.9721,8101.3,158.1
282,8.9e-06,2.6843,78.87,94.39,0.9622,8130.1,157.6
283,8e-06,2.6831,78.912,94.346,0.9655,8111.0,157.9
284,7.15e-06,2.6541,78.782,94.322,0.961,8095.6,158.2
285,6.36e-06,2.6634,78.698,94.262,0.9664,8067.3,158.8
286,5.62e-06,2.6606,78.77,94.288,0.967,8120.4,157.8
287,4.94e-06,2.6572,78.772,94.332,0.9679,8095.0,158.2
288,4.31e-06,2.6696,78.77,94.328,0.9634,8088.7,158.4
289,3.74e-06,2.6811,78.75,94.354,0.9677,8060.6,158.9
290,3.22e-06,2.6663,78.81,94.34,0.9663,8079.1,158.6
291,2.75e-06,2.6457,78.832,94.286,0.963,8105.8,158.0
292,2.34e-06,2.6632,78.818,94.294,0.9657,8113.5,157.9
293,1.99e-06,2.6466,78.8,94.302,0.9637,8098.6,158.2
294,1.68e-06,2.6503,78.818,94.326,0.9656,8064.7,158.8
295,1.44e-06,2.674,78.814,94.31,0.9645,8069.1,158.8
296,1.25e-06,2.6659,78.856,94.342,0.9635,8095.3,158.2
297,1.11e-06,2.669,78.848,94.332,0.9661,8079.9,158.5
298,1.03e-06,2.6731,78.838,94.348,0.9658,8075.9,158.6
299,1e-06,2.6529,78.862,94.328,0.965,8095.5,158.2
